id,monster_id1,monster_level1,monster_star1,post1,skill_level1,monster_id2,monster_level2,monster_star2,post2,skill_level2,monster_id3,monster_level3,monster_star3,post3,skill_level3,monster_id4,monster_level4,monster_star4,post4,skill_level4,ai,size1,size2,size3,size4
1025142,1007307,246,7,0,85|85|85|85|85,1007343,246,4,0,85|85|85|85|85,1007344,246,4,0,85|85|85|85|85,1007344,246,4,0,85|85|85|85|85,0,0,0,0,0
1025146,1007344,246,12,0,85|85|85|85|85,1007385,211,12,0,85|85|85|85|85,1007343,246,12,0,85|85|85|85|85,1007345,211,12,0,85|85|85|85|85,0,0,0,0,0
1025151,1007359,181,2,0,85|85|85|85|85,1007385,181,2,0,85|85|85|85|85,1007329,216,5,0,85|85|85|85|85,1007385,181,2,0,85|85|85|85|85,0,0,0,0,0
1025152,1007385,181,2,0,85|85|85|85|85,1007345,181,2,0,85|85|85|85|85,1007375,181,2,0,85|85|85|85|85,1007355,181,2,0,85|85|85|85|85,0,0,0,0,0
1025156,2125005,1,15,0,85|85|85|85|85,0,1,15,0,85|85|85|85|85,0,1,15,0,85|85|85|85|85,0,1,15,0,85|85|85|85|85,0,0,0,0,0
1025161,1007370,215,4,0,85|85|85|85|85,1007328,250,7,0,85|85|85|85|85,1007329,250,7,0,85|85|85|85|85,1007345,215,4,0,85|85|85|85|85,0,0,0,0,0
1025162,1007343,250,4,0,85|85|85|85|85,1007314,250,7,0,85|85|85|85|85,1007369,215,4,0,85|85|85|85|85,1007345,215,4,0,85|85|85|85|85,0,0,0,0,0
1025166,1007345,215,12,0,85|85|85|85|85,1007385,215,12,0,85|85|85|85|85,1007345,215,12,0,85|85|85|85|85,1007344,250,12,0,85|85|85|85|85,0,0,0,0,0
1025171,1007359,215,4,0,85|85|85|85|85,1007330,250,7,0,85|85|85|85|85,1007314,250,7,0,85|85|85|85|85,1007314,250,7,0,85|85|85|85|85,0,0,0,0,0
1025172,1007344,250,4,0,85|85|85|85|85,1007337,250,4,0,85|85|85|85|85,1007343,250,4,0,85|85|85|85|85,1007314,250,7,0,85|85|85|85|85,0,0,0,0,0
1025176,1007359,215,12,0,85|85|85|85|85,1007359,215,12,0,85|85|85|85|85,1007385,215,12,0,85|85|85|85|85,1007330,250,15,0,85|85|85|85|85,0,0,0,0,0
1025181,1007380,215,4,0,85|85|85|85|85,1007344,250,4,0,85|85|85|85|85,1007337,250,4,0,85|85|85|85|85,1007343,250,4,0,85|85|85|85|85,0,0,0,0,0
1025182,1007370,215,4,0,85|85|85|85|85,1007370,215,4,0,85|85|85|85|85,1007345,215,4,0,85|85|85|85|85,1007345,215,4,0,85|85|85|85|85,0,0,0,0,0
1025186,1007385,215,12,0,85|85|85|85|85,1007345,215,12,0,85|85|85|85|85,1007344,250,12,0,85|85|85|85|85,1007328,250,15,0,85|85|85|85|85,0,0,0,0,0
1025191,1007369,215,4,0,85|85|85|85|85,1007345,215,4,0,85|85|85|85|85,1007380,215,4,0,85|85|85|85|85,1007337,250,4,0,85|85|85|85|85,0,0,0,0,0
1025192,1007369,215,4,0,85|85|85|85|85,1007345,215,4,0,85|85|85|85|85,1007344,250,4,0,85|85|85|85|85,1007337,250,4,0,85|85|85|85|85,0,0,0,0,0
1025196,1007385,215,12,0,85|85|85|85|85,1007345,215,12,0,85|85|85|85|85,1007375,215,12,0,85|85|85|85|85,1007355,215,12,0,85|85|85|85|85,0,0,0,0,0
1025201,1007385,185,2,0,85|85|85|85|85,1007359,185,2,0,85|85|85|85|85,1007359,185,2,0,85|85|85|85|85,1007385,185,2,0,85|85|85|85|85,0,0,0,0,0
1025202,1007359,185,2,0,85|85|85|85|85,1007369,185,2,0,85|85|85|85|85,1007323,220,5,0,85|85|85|85|85,1007380,185,2,0,85|85|85|85|85,0,0,0,0,0
1025206,2125010,1,15,0,85|85|85|85|85,0,1,15,0,85|85|85|85|85,0,1,15,0,85|85|85|85|85,0,1,15,0,85|85|85|85|85,0,0,0,0,0
1026111,1008310,258,7,0,90|90|90|90|90,1008327,258,7,0,90|90|90|90|90,1008311,258,7,0,90|90|90|90|90,1008384,222,4,0,90|90|90|90|90,0,0,0,0,0
1026112,1008335,258,4,0,90|90|90|90|90,1008356,222,4,0,90|90|90|90|90,1008335,258,4,0,90|90|90|90|90,1008327,258,7,0,90|90|90|90|90,0,0,0,0,0
1026116,1008367,222,13,0,90|90|90|90|90,1008367,222,13,0,90|90|90|90|90,1008367,222,13,0,90|90|90|90|90,1008367,222,13,0,90|90|90|90|90,0,0,0,0,0
1026121,1008323,258,7,0,90|90|90|90|90,1008310,258,7,0,90|90|90|90|90,1008310,258,7,0,90|90|90|90|90,1008311,258,7,0,90|90|90|90|90,0,0,0,0,0
1026122,1008325,258,7,0,90|90|90|90|90,1008341,258,4,0,90|90|90|90|90,1008384,222,4,0,90|90|90|90|90,1008310,258,7,0,90|90|90|90|90,0,0,0,0,0
1026126,1008312,258,16,0,90|90|90|90|90,1008342,258,13,0,90|90|90|90|90,1008312,258,16,0,90|90|90|90|90,1008367,222,13,0,90|90|90|90|90,0,0,0,0,0
1026131,1008379,222,4,0,90|90|90|90|90,1008356,222,4,0,90|90|90|90|90,1008384,222,4,0,90|90|90|90|90,1008310,258,7,0,90|90|90|90|90,0,0,0,0,0
1026132,1008310,258,7,0,90|90|90|90|90,1008311,258,7,0,90|90|90|90|90,1008379,222,4,0,90|90|90|90|90,1008356,222,4,0,90|90|90|90|90,0,0,0,0,0
1026136,1008342,258,13,0,90|90|90|90|90,1008312,258,16,0,90|90|90|90|90,1008312,258,16,0,90|90|90|90|90,1008367,222,13,0,90|90|90|90|90,0,0,0,0,0
1026141,1008310,258,7,0,90|90|90|90|90,1008327,258,7,0,90|90|90|90|90,1008311,258,7,0,90|90|90|90|90,1008384,222,4,0,90|90|90|90|90,0,0,0,0,0
1026142,1008384,222,4,0,90|90|90|90|90,1008327,258,7,0,90|90|90|90|90,0,330,7,0,90|90|90|90|90,1008327,258,7,0,90|90|90|90|90,0,0,0,0,0
1026146,1008312,258,16,0,90|90|90|90|90,1008367,222,13,0,90|90|90|90|90,1008356,222,13,0,90|90|90|90|90,1008325,258,16,0,90|90|90|90|90,0,0,0,0,0
1026151,1008323,228,5,0,90|90|90|90|90,1008327,228,5,0,90|90|90|90|90,1008325,228,5,0,90|90|90|90|90,0,300,5,0,90|90|90|90|90,0,0,0,0,0
1026152,1008311,228,5,0,90|90|90|90|90,1008384,192,2,0,90|90|90|90|90,1008310,228,5,0,90|90|90|90|90,1008310,228,5,0,90|90|90|90|90,0,0,0,0,0
1026156,2126005,1,16,0,90|90|90|90|90,0,1,16,0,90|90|90|90|90,0,1,16,0,90|90|90|90|90,0,1,16,0,90|90|90|90|90,0,0,0,0,0
1026161,1008341,258,4,0,90|90|90|90|90,1008384,222,4,0,90|90|90|90|90,1008311,258,7,0,90|90|90|90|90,1008379,222,4,0,90|90|90|90|90,0,0,0,0,0
1026162,1008311,258,7,0,90|90|90|90|90,1008379,222,4,0,90|90|90|90|90,1008356,222,4,0,90|90|90|90|90,1008384,222,4,0,90|90|90|90|90,0,0,0,0,0
1026166,1008327,258,16,0,90|90|90|90|90,1008342,258,13,0,90|90|90|90|90,1008312,258,16,0,90|90|90|90|90,1008367,222,13,0,90|90|90|90|90,0,0,0,0,0
1026171,1008327,258,7,0,90|90|90|90|90,1008311,258,7,0,90|90|90|90|90,1008384,222,4,0,90|90|90|90|90,1008310,258,7,0,90|90|90|90|90,0,0,0,0,0
1026172,1008342,258,4,0,90|90|90|90|90,1008327,258,7,0,90|90|90|90|90,1008311,258,7,0,90|90|90|90|90,1008384,222,4,0,90|90|90|90|90,0,0,0,0,0
1026176,1008342,258,13,0,90|90|90|90|90,1008367,222,13,0,90|90|90|90|90,1008327,258,16,0,90|90|90|90|90,1008342,258,13,0,90|90|90|90|90,0,0,0,0,0
1026181,1008310,258,7,0,90|90|90|90|90,1008311,258,7,0,90|90|90|90|90,1008379,222,4,0,90|90|90|90|90,0,330,7,0,90|90|90|90|90,0,0,0,0,0
1026182,1008342,258,4,0,90|90|90|90|90,1008341,258,4,0,90|90|90|90|90,1008384,222,4,0,90|90|90|90|90,1008342,258,4,0,90|90|90|90|90,0,0,0,0,0
1026186,1008312,258,16,0,90|90|90|90|90,1008367,222,13,0,90|90|90|90|90,1008342,258,13,0,90|90|90|90|90,1008312,258,16,0,90|90|90|90|90,0,0,0,0,0
1026191,1008310,258,7,0,90|90|90|90|90,1008310,258,7,0,90|90|90|90|90,1008311,258,7,0,90|90|90|90|90,1008342,258,4,0,90|90|90|90|90,0,0,0,0,0
1026192,1008327,258,7,0,90|90|90|90|90,1008311,258,7,0,90|90|90|90|90,1008384,222,4,0,90|90|90|90|90,1008342,258,4,0,90|90|90|90|90,0,0,0,0,0
1026196,1008325,258,16,0,90|90|90|90|90,1008325,258,16,0,90|90|90|90|90,1008325,258,16,0,90|90|90|90|90,1008367,222,13,0,90|90|90|90|90,0,0,0,0,0
1026201,1008342,228,2,0,90|90|90|90|90,1008311,228,5,0,90|90|90|90|90,1008311,228,5,0,90|90|90|90|90,1008323,228,5,0,90|90|90|90|90,0,0,0,0,0
1026202,1008342,228,2,0,90|90|90|90|90,1008367,192,2,0,90|90|90|90|90,1008384,192,2,0,90|90|90|90|90,1008379,192,2,0,90|90|90|90|90,0,0,0,0,0
1026206,2126010,1,16,0,90|90|90|90|90,0,1,16,0,90|90|90|90|90,0,1,16,0,90|90|90|90|90,0,1,16,0,90|90|90|90|90,0,0,0,0,0
1027111,1008388,232,5,0,95|95|95|95|95,1008388,232,5,0,95|95|95|95|95,1008353,232,5,0,95|95|95|95|95,1008339,270,5,0,95|95|95|95|95,0,0,0,0,0
1027112,1008388,232,5,0,95|95|95|95|95,1008388,232,5,0,95|95|95|95|95,1008353,232,5,0,95|95|95|95|95,1008339,270,5,0,95|95|95|95|95,0,0,0,0,0
1027116,1008383,232,13,0,95|95|95|95|95,1008383,232,13,0,95|95|95|95|95,1008383,232,13,0,95|95|95|95|95,1008383,232,13,0,95|95|95|95|95,0,0,0,0,0
1027121,1008366,232,5,0,95|95|95|95|95,1008388,232,5,0,95|95|95|95|95,1008388,232,5,0,95|95|95|95|95,1008353,232,5,0,95|95|95|95|95,0,0,0,0,0
1027122,1008366,232,5,0,95|95|95|95|95,1008388,232,5,0,95|95|95|95|95,1008388,232,5,0,95|95|95|95|95,1008353,232,5,0,95|95|95|95|95,0,0,0,0,0
1027126,1008383,232,13,0,95|95|95|95|95,1008388,232,13,0,95|95|95|95|95,1008366,232,13,0,95|95|95|95|95,1008352,232,13,0,95|95|95|95|95,0,0,0,0,0
1027131,1008339,270,5,0,95|95|95|95|95,1008387,232,5,0,95|95|95|95|95,1008338,270,5,0,95|95|95|95|95,1008309,270,8,0,95|95|95|95|95,0,0,0,0,0
1027132,1008339,270,5,0,95|95|95|95|95,1008309,270,8,0,95|95|95|95|95,1008387,232,5,0,95|95|95|95|95,1008388,232,5,0,95|95|95|95|95,0,0,0,0,0
1027136,1008388,232,13,0,95|95|95|95|95,1008383,232,13,0,95|95|95|95|95,1008383,232,13,0,95|95|95|95|95,1008383,232,13,0,95|95|95|95|95,0,0,0,0,0
1027141,1008322,270,8,0,95|95|95|95|95,1008387,232,5,0,95|95|95|95|95,1008388,232,5,0,95|95|95|95|95,1008366,232,5,0,95|95|95|95|95,0,0,0,0,0
1027142,1008366,232,5,0,95|95|95|95|95,1008352,232,5,0,95|95|95|95|95,1008388,232,5,0,95|95|95|95|95,1008353,232,5,0,95|95|95|95|95,0,0,0,0,0
1027146,1008383,232,13,0,95|95|95|95|95,1008383,232,13,0,95|95|95|95|95,1008350,232,13,0,95|95|95|95|95,1008355,232,13,0,95|95|95|95|95,0,0,0,0,0
1027151,1008352,202,3,0,95|95|95|95|95,1008388,202,3,0,95|95|95|95|95,1008353,202,3,0,95|95|95|95|95,1008352,202,3,0,95|95|95|95|95,0,0,0,0,0
1027152,1008387,202,3,0,95|95|95|95|95,1008388,202,3,0,95|95|95|95|95,1008366,202,3,0,95|95|95|95|95,1008352,202,3,0,95|95|95|95|95,0,0,0,0,0
1027156,2127005,1,16,0,95|95|95|95|95,0,1,16,0,95|95|95|95|95,0,1,16,0,95|95|95|95|95,0,1,16,0,95|95|95|95|95,0,0,0,0,0
1027161,1008309,278,8,0,95|95|95|95|95,1008337,278,5,0,95|95|95|95|95,1008338,278,5,0,95|95|95|95|95,1008352,239,5,0,95|95|95|95|95,0,0,0,0,0
1027162,1008309,278,8,0,95|95|95|95|95,1008337,278,5,0,95|95|95|95|95,1008338,278,5,0,95|95|95|95|95,1008352,239,5,0,95|95|95|95|95,0,0,0,0,0
1027166,1008383,239,13,0,95|95|95|95|95,1008353,239,13,0,95|95|95|95|95,1008363,239,13,0,95|95|95|95|95,1008378,239,13,0,95|95|95|95|95,0,0,0,0,0
1027171,1008378,239,5,0,95|95|95|95|95,1008323,278,8,0,95|95|95|95|95,1008323,278,8,0,95|95|95|95|95,1008366,239,5,0,95|95|95|95|95,0,0,0,0,0
1027172,1008337,278,5,0,95|95|95|95|95,1008338,278,5,0,95|95|95|95|95,1008338,278,5,0,95|95|95|95|95,1008309,278,8,0,95|95|95|95|95,0,0,0,0,0
1027176,1008383,239,13,0,95|95|95|95|95,1008353,239,13,0,95|95|95|95|95,1008383,239,13,0,95|95|95|95|95,1008378,239,13,0,95|95|95|95|95,0,0,0,0,0
1027181,1008352,239,5,0,95|95|95|95|95,1008307,278,8,0,95|95|95|95|95,1008338,278,5,0,95|95|95|95|95,1008309,278,8,0,95|95|95|95|95,0,0,0,0,0
1027182,1008309,278,8,0,95|95|95|95|95,1008387,239,5,0,95|95|95|95|95,1008388,239,5,0,95|95|95|95|95,1008366,239,5,0,95|95|95|95|95,0,0,0,0,0
1027186,1008352,239,13,0,95|95|95|95|95,1008383,239,13,0,95|95|95|95|95,1008337,278,13,0,95|95|95|95|95,1008387,239,13,0,95|95|95|95|95,0,0,0,0,0
1027191,1008387,239,5,0,95|95|95|95|95,1008388,239,5,0,95|95|95|95|95,1008366,239,5,0,95|95|95|95|95,1008352,239,5,0,95|95|95|95|95,0,0,0,0,0
1027192,1008352,239,5,0,95|95|95|95|95,1008339,278,5,0,95|95|95|95|95,1008366,239,5,0,95|95|95|95|95,1008388,239,5,0,95|95|95|95|95,0,0,0,0,0
1027196,1008383,239,13,0,95|95|95|95|95,1008363,239,13,0,95|95|95|95|95,1008363,239,13,0,95|95|95|95|95,1008383,239,13,0,95|95|95|95|95,0,0,0,0,0
1027201,1008339,248,3,0,95|95|95|95|95,1008338,248,3,0,95|95|95|95|95,1008339,248,3,0,95|95|95|95|95,1008365,209,3,0,95|95|95|95|95,0,0,0,0,0
1027202,1008388,209,3,0,95|95|95|95|95,1008353,209,3,0,95|95|95|95|95,1008339,248,3,0,95|95|95|95|95,1008387,209,3,0,95|95|95|95|95,0,0,0,0,0
1027206,2127010,1,16,0,95|95|95|95|95,0,1,16,0,95|95|95|95|95,0,1,16,0,95|95|95|95|95,0,1,16,0,95|95|95|95|95,0,0,0,0,0
1028111,1008305,282,8,0,95|95|95|95|95,1008335,282,5,0,95|95|95|95|95,1008335,282,5,0,95|95|95|95|95,1008334,282,5,0,95|95|95|95|95,0,0,0,0,0
1028112,1008306,282,8,0,95|95|95|95|95,1008304,282,8,0,95|95|95|95|95,1008350,243,5,0,95|95|95|95|95,1008349,243,5,0,95|95|95|95|95,0,0,0,0,0
1028116,1008364,243,14,0,95|95|95|95|95,1008364,243,14,0,95|95|95|95|95,1008364,243,14,0,95|95|95|95|95,1008364,243,14,0,95|95|95|95|95,0,0,0,0,0
1028121,1008386,243,5,0,95|95|95|95|95,1008321,282,8,0,95|95|95|95|95,1008377,243,5,0,95|95|95|95|95,1008350,243,5,0,95|95|95|95|95,0,0,0,0,0
1028122,1008377,243,5,0,95|95|95|95|95,1008304,282,8,0,95|95|95|95|95,1008304,282,8,0,95|95|95|95|95,1008387,243,5,0,95|95|95|95|95,0,0,0,0,0
1028126,1008319,282,17,0,95|95|95|95|95,1008321,282,17,0,95|95|95|95|95,1008350,243,14,0,95|95|95|95|95,1008364,243,14,0,95|95|95|95|95,0,0,0,0,0
1028131,1008349,243,5,0,95|95|95|95|95,1008377,243,5,0,95|95|95|95|95,1008320,282,8,0,95|95|95|95|95,1008321,282,8,0,95|95|95|95|95,0,0,0,0,0
1028132,1008336,282,5,0,95|95|95|95|95,1008350,243,5,0,95|95|95|95|95,1008304,282,8,0,95|95|95|95|95,1008336,282,5,0,95|95|95|95|95,0,0,0,0,0
1028136,1008306,282,17,0,95|95|95|95|95,1008377,243,14,0,95|95|95|95|95,1008364,243,14,0,95|95|95|95|95,1008304,282,17,0,95|95|95|95|95,0,0,0,0,0
1028141,1008320,282,8,0,95|95|95|95|95,1008305,282,8,0,95|95|95|95|95,1008335,282,5,0,95|95|95|95|95,1008306,282,8,0,95|95|95|95|95,0,0,0,0,0
1028142,1008335,282,5,0,95|95|95|95|95,1008334,282,5,0,95|95|95|95|95,1008386,243,5,0,95|95|95|95|95,1008350,243,5,0,95|95|95|95|95,0,0,0,0,0
1028146,1008319,282,17,0,95|95|95|95|95,1008321,282,17,0,95|95|95|95|95,1008321,282,17,0,95|95|95|95|95,1008364,243,14,0,95|95|95|95|95,0,0,0,0,0
1028151,1008304,252,6,0,95|95|95|95|95,1008336,252,3,0,95|95|95|95|95,1008335,252,3,0,95|95|95|95|95,1008334,252,3,0,95|95|95|95|95,0,0,0,0,0
1028152,1008349,213,3,0,95|95|95|95|95,1008377,213,3,0,95|95|95|95|95,1008320,252,6,0,95|95|95|95|95,1008321,252,6,0,95|95|95|95|95,0,0,0,0,0
1028156,2128005,1,17,0,95|95|95|95|95,0,1,17,0,95|95|95|95|95,0,1,17,0,95|95|95|95|95,0,1,17,0,95|95|95|95|95,0,0,0,0,0
1028161,1008321,286,8,0,95|95|95|95|95,1008320,286,8,0,95|95|95|95|95,1008349,246,5,0,95|95|95|95|95,1008387,246,5,0,95|95|95|95|95,0,0,0,0,0
1028162,1008320,286,8,0,95|95|95|95|95,1008305,286,8,0,95|95|95|95|95,1008335,286,5,0,95|95|95|95|95,1008334,286,5,0,95|95|95|95|95,0,0,0,0,0
1028166,1008382,246,14,0,95|95|95|95|95,1008364,246,14,0,95|95|95|95|95,1008305,286,17,0,95|95|95|95|95,1008377,246,14,0,95|95|95|95|95,0,0,0,0,0
1028171,1008336,286,5,0,95|95|95|95|95,1008350,246,5,0,95|95|95|95|95,1008304,286,8,0,95|95|95|95|95,1008335,286,5,0,95|95|95|95|95,0,0,0,0,0
1028172,1008306,286,8,0,95|95|95|95|95,1008304,286,8,0,95|95|95|95|95,1008335,286,5,0,95|95|95|95|95,1008334,286,5,0,95|95|95|95|95,0,0,0,0,0
1028176,1008350,246,14,0,95|95|95|95|95,1008305,286,17,0,95|95|95|95|95,1008364,246,14,0,95|95|95|95|95,1008305,286,17,0,95|95|95|95|95,0,0,0,0,0
1028181,1008334,286,5,0,95|95|95|95|95,1008386,246,5,0,95|95|95|95|95,1008321,286,8,0,95|95|95|95|95,1008320,286,8,0,95|95|95|95|95,0,0,0,0,0
1028182,1008306,286,8,0,95|95|95|95|95,1008304,286,8,0,95|95|95|95|95,1008334,286,5,0,95|95|95|95|95,1008306,286,8,0,95|95|95|95|95,0,0,0,0,0
1028186,1008350,246,14,0,95|95|95|95|95,1008364,246,14,0,95|95|95|95|95,1008305,286,17,0,95|95|95|95|95,1008377,246,14,0,95|95|95|95|95,0,0,0,0,0
1028191,1008305,286,8,0,95|95|95|95|95,1008386,246,5,0,95|95|95|95|95,1008321,286,8,0,95|95|95|95|95,1008349,246,5,0,95|95|95|95|95,0,0,0,0,0
1028192,1008304,286,8,0,95|95|95|95|95,1008321,286,8,0,95|95|95|95|95,1008349,246,5,0,95|95|95|95|95,1008387,246,5,0,95|95|95|95|95,0,0,0,0,0
1028196,1008364,246,14,0,95|95|95|95|95,1008363,246,14,0,95|95|95|95|95,1008350,246,14,0,95|95|95|95|95,1008364,246,14,0,95|95|95|95|95,0,0,0,0,0
1028201,1008364,216,3,0,95|95|95|95|95,1008350,216,3,0,95|95|95|95|95,1008377,216,3,0,95|95|95|95|95,1008363,216,3,0,95|95|95|95|95,0,0,0,0,0
1028202,1008350,216,3,0,95|95|95|95|95,1008350,216,3,0,95|95|95|95|95,1008364,216,3,0,95|95|95|95|95,1008364,216,3,0,95|95|95|95|95,0,0,0,0,0
1028206,2128010,1,17,0,95|95|95|95|95,0,1,17,0,95|95|95|95|95,0,1,17,0,95|95|95|95|95,0,1,17,0,95|95|95|95|95,0,0,0,0,0
1029111,1009310,294,8,0,100|100|100|100|100,1009323,294,8,0,100|100|100|100|100,1009311,294,8,0,100|100|100|100|100,1009384,253,5,0,100|100|100|100|100,0,0,0,0,0
1029112,1009335,294,5,0,100|100|100|100|100,1009347,253,5,0,100|100|100|100|100,1009335,294,5,0,100|100|100|100|100,1009323,294,8,0,100|100|100|100|100,0,0,0,0,0
1029116,1009381,253,14,0,100|100|100|100|100,1009381,253,14,0,100|100|100|100|100,1009381,253,14,0,100|100|100|100|100,1009381,253,14,0,100|100|100|100|100,0,0,0,0,0
1029121,1009323,294,8,0,100|100|100|100|100,1009310,294,8,0,100|100|100|100|100,1009310,294,8,0,100|100|100|100|100,1009318,294,8,0,100|100|100|100|100,0,0,0,0,0
1029122,1009325,294,8,0,100|100|100|100|100,1009346,294,5,0,100|100|100|100|100,1009384,253,5,0,100|100|100|100|100,1009310,294,8,0,100|100|100|100|100,0,0,0,0,0
1029126,1009325,294,17,0,100|100|100|100|100,1009381,253,14,0,100|100|100|100|100,1009347,253,14,0,100|100|100|100|100,1009323,294,17,0,100|100|100|100|100,0,0,0,0,0
1029131,1009379,253,5,0,100|100|100|100|100,1009347,253,5,0,100|100|100|100|100,1009384,253,5,0,100|100|100|100|100,1009310,294,8,0,100|100|100|100|100,0,0,0,0,0
1029132,1009310,294,8,0,100|100|100|100|100,1009318,294,8,0,100|100|100|100|100,1009379,253,5,0,100|100|100|100|100,1009347,253,5,0,100|100|100|100|100,0,0,0,0,0
1029136,1009381,253,14,0,100|100|100|100|100,1009347,253,14,0,100|100|100|100|100,1009348,294,14,0,100|100|100|100|100,1009346,294,14,0,100|100|100|100|100,0,0,0,0,0
1029141,1009310,294,8,0,100|100|100|100|100,1009323,294,8,0,100|100|100|100|100,1009311,294,8,0,100|100|100|100|100,1009384,253,5,0,100|100|100|100|100,0,0,0,0,0
1029142,1009384,253,5,0,100|100|100|100|100,1009323,294,8,0,100|100|100|100|100,1009323,294,8,0,100|100|100|100|100,0,375,8,0,100|100|100|100|100,0,0,0,0,0
1029146,1009350,253,14,0,100|100|100|100|100,1009347,253,14,0,100|100|100|100|100,1009381,253,14,0,100|100|100|100|100,1009325,294,17,0,100|100|100|100|100,0,0,0,0,0
1029151,1009323,264,6,0,100|100|100|100|100,1009323,264,6,0,100|100|100|100|100,1009325,264,6,0,100|100|100|100|100,0,345,6,0,100|100|100|100|100,0,0,0,0,0
1029152,1009311,264,6,0,100|100|100|100|100,1009384,223,3,0,100|100|100|100|100,1009310,264,6,0,100|100|100|100|100,1009310,264,6,0,100|100|100|100|100,0,0,0,0,0
1029156,2129005,1,17,0,100|100|100|100|100,0,1,17,0,100|100|100|100|100,0,1,17,0,100|100|100|100|100,0,1,17,0,100|100|100|100|100,0,0,0,0,0
1029161,1009346,298,5,0,100|100|100|100|100,1009384,257,5,0,100|100|100|100|100,1009318,298,8,0,100|100|100|100|100,1009379,257,5,0,100|100|100|100|100,0,0,0,0,0
1029162,1009318,298,8,0,100|100|100|100|100,1009379,257,5,0,100|100|100|100|100,1009347,257,5,0,100|100|100|100|100,1009384,257,5,0,100|100|100|100|100,0,0,0,0,0
1029166,1009347,257,14,0,100|100|100|100|100,1009348,298,14,0,100|100|100|100|100,1009381,257,14,0,100|100|100|100|100,1009386,257,14,0,100|100|100|100|100,0,0,0,0,0
1029171,1009323,298,8,0,100|100|100|100|100,1009311,298,8,0,100|100|100|100|100,1009384,257,5,0,100|100|100|100|100,1009310,298,8,0,100|100|100|100|100,0,0,0,0,0
1029172,1009333,298,5,0,100|100|100|100|100,1009323,298,8,0,100|100|100|100|100,1009311,298,8,0,100|100|100|100|100,1009384,257,5,0,100|100|100|100|100,0,0,0,0,0
1029176,1009323,298,17,0,100|100|100|100|100,1009347,257,14,0,100|100|100|100|100,1009381,257,14,0,100|100|100|100|100,1009346,298,14,0,100|100|100|100|100,0,0,0,0,0
1029181,1009310,298,8,0,100|100|100|100|100,1009311,298,8,0,100|100|100|100|100,1009379,257,5,0,100|100|100|100|100,0,380,8,0,100|100|100|100|100,0,0,0,0,0
1029182,1009333,298,5,0,100|100|100|100|100,1009346,298,5,0,100|100|100|100|100,1009384,257,5,0,100|100|100|100|100,1009333,298,5,0,100|100|100|100|100,0,0,0,0,0
1029186,1009381,257,14,0,100|100|100|100|100,1009347,257,14,0,100|100|100|100|100,1009323,298,17,0,100|100|100|100|100,1009346,298,14,0,100|100|100|100|100,0,0,0,0,0
1029191,1009310,298,8,0,100|100|100|100|100,1009310,298,8,0,100|100|100|100|100,1009318,298,8,0,100|100|100|100|100,1009333,298,5,0,100|100|100|100|100,0,0,0,0,0
1029192,1009323,298,8,0,100|100|100|100|100,1009311,298,8,0,100|100|100|100|100,1009384,257,5,0,100|100|100|100|100,1009333,298,5,0,100|100|100|100|100,0,0,0,0,0
1029196,1009386,257,14,0,100|100|100|100|100,1009381,257,14,0,100|100|100|100|100,1009381,257,14,0,100|100|100|100|100,1009347,257,14,0,100|100|100|100|100,0,0,0,0,0
1029201,1009333,268,3,0,100|100|100|100|100,1009318,268,6,0,100|100|100|100|100,1009318,268,6,0,100|100|100|100|100,1009323,268,6,0,100|100|100|100|100,0,0,0,0,0
1029202,1009333,268,3,0,100|100|100|100|100,1009367,227,3,0,100|100|100|100|100,1009384,227,3,0,100|100|100|100|100,1009379,227,3,0,100|100|100|100|100,0,0,0,0,0
1029206,2129010,1,17,0,100|100|100|100|100,0,1,17,0,100|100|100|100|100,0,1,17,0,100|100|100|100|100,0,1,17,0,100|100|100|100|100,0,0,0,0,0
1030111,1009330,302,8,0,100|100|100|100|100,1009345,260,5,0,100|100|100|100|100,1009359,260,5,0,100|100|100|100|100,1009314,302,8,0,100|100|100|100|100,0,0,0,0,0
1030112,1009345,260,5,0,100|100|100|100|100,1009345,260,5,0,100|100|100|100|100,1009359,260,5,0,100|100|100|100|100,1009314,302,8,0,100|100|100|100|100,0,0,0,0,0
1030116,1009380,260,15,0,100|100|100|100|100,1009380,260,15,0,100|100|100|100|100,1009380,260,15,0,100|100|100|100|100,1009380,260,15,0,100|100|100|100|100,0,0,0,0,0
1030121,1009370,260,5,0,100|100|100|100|100,1009330,302,8,0,100|100|100|100|100,1009345,260,5,0,100|100|100|100|100,1009359,260,5,0,100|100|100|100|100,0,0,0,0,0
1030122,1009370,260,5,0,100|100|100|100|100,1009330,302,8,0,100|100|100|100|100,1009345,260,5,0,100|100|100|100|100,1009359,260,5,0,100|100|100|100|100,0,0,0,0,0
1030126,1009328,302,18,0,100|100|100|100|100,1009380,260,15,0,100|100|100|100|100,1009359,260,15,0,100|100|100|100|100,1009369,260,15,0,100|100|100|100|100,0,0,0,0,0
1030131,1009314,302,8,0,100|100|100|100|100,1009380,260,5,0,100|100|100|100|100,1009343,302,5,0,100|100|100|100|100,1009344,302,5,0,100|100|100|100|100,0,0,0,0,0
1030132,1009314,302,8,0,100|100|100|100|100,1009344,302,5,0,100|100|100|100|100,1009380,260,5,0,100|100|100|100|100,1009345,260,5,0,100|100|100|100|100,0,0,0,0,0
