id,single_lose_desc,single_win_desc,all_desc,multiple,horn
133,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
134,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
135,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
136,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
137,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
138,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
139,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
140,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
141,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
142,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
143,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
144,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
145,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
146,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
147,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
148,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
149,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
150,你被[colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败,[colorindex:colorIndex=0]你终结了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]的[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],[colorindex:colorIndex=0][colorindex:colorIndex=5]{}[colorindex:colorIndex=0]击败了[colorindex:colorIndex=2]{}[colorindex:colorIndex=0]，终结其[colorindex:colorIndex=2]{}连胜[colorindex:colorIndex=0],2,1
