id,type,index,name,piece_index,iconid,rarity,maskIcon,desc,tips
21000382,2,1000382,北风狼碎片,0,0,2,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]北风狼[colorindex:colorIndex=0]】[colorindex:colorIndex=4][endl:num=1]水系最强进攻辅助,0
21000383,2,1000383,吉伽德碎片,0,0,2,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]吉伽德[colorindex:colorIndex=0]】[colorindex:colorIndex=3][endl:num=1]木系最强防守辅助,0
21000384,2,1000384,吞电虎碎片,0,0,2,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]吞电虎[colorindex:colorIndex=0]】[colorindex:colorIndex=10][endl:num=1]光系最强补刀王,0
21000385,2,1000385,钢虫神碎片,0,0,2,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]钢虫神[colorindex:colorIndex=0]】[colorindex:colorIndex=9][endl:num=1]暗系最强用毒大师,0
21000386,2,1000386,岩牛碎片,0,0,2,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]岩牛[colorindex:colorIndex=0]】[colorindex:colorIndex=5][endl:num=1]火系最强肉盾,0
21000387,2,1000387,钢羊碎片,0,0,2,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]钢羊[colorindex:colorIndex=0]】[colorindex:colorIndex=4][endl:num=1]水系最强单挑王,0
21000388,2,1000388,草鹿碎片,0,0,2,0,[colorindex:colorIndex=0]集齐50个，可合成得到S级精灵【[colorindex:colorIndex=3]草鹿[colorindex:colorIndex=0]】[colorindex:colorIndex=3][endl:num=1]木系最强单挑王,0
21000389,2,1000389,白拉姆碎片,0,0,2,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]白拉姆[colorindex:colorIndex=0]】[colorindex:colorIndex=10][endl:num=1]光系最强物理输出,0
21000390,2,1000390,黑罗姆碎片,0,0,2,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]黑罗姆[colorindex:colorIndex=0]】[colorindex:colorIndex=9][endl:num=1]暗系最强物理输出,0
21000391,2,1000391,珍珠兽碎片,0,0,2,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]珍珠兽[colorindex:colorIndex=0]】[colorindex:colorIndex=9][endl:num=1]暗系最强空间控制,0
21000392,2,1000392,钻石兽碎片,0,0,2,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]钻石兽[colorindex:colorIndex=0]】[colorindex:colorIndex=9][endl:num=1]光系最强时间控制,0
21000394,2,1000394,迷唇女娃碎片,0,0,2,0,[colorindex:colorIndex=0]集齐60个，可合成得到S级精灵【[colorindex:colorIndex=3]迷唇女娃[colorindex:colorIndex=0]】[colorindex:colorIndex=9][endl:num=1]光系最肉技能输出,0
100001,10,10,能量药剂(小),0,600001,3,0,[colorindex:colorIndex=0]使用后可恢复 [colorindex:colorIndex=3]10[colorindex:colorIndex=0] 点能量,成功恢复 [colorindex:colorIndex=3]10[colorindex:colorIndex=0] 点能量
100002,10,30,能量药瓶(中),0,600002,4,0,[colorindex:colorIndex=0]使用后可恢复 [colorindex:colorIndex=3]30[colorindex:colorIndex=0] 点能量,成功恢复 [colorindex:colorIndex=3]30[colorindex:colorIndex=0] 点能量
100003,10,60,能量药罐(大),0,600003,5,0,[colorindex:colorIndex=0]使用后可恢复 [colorindex:colorIndex=3]60[colorindex:colorIndex=0] 点能量,成功恢复 [colorindex:colorIndex=3]60[colorindex:colorIndex=0] 点能量
110001,11,6,探索药剂(小),0,610001,3,0,[colorindex:colorIndex=0]使用后可恢复 [colorindex:colorIndex=3]6[colorindex:colorIndex=0] 点探索次数,成功恢复 [colorindex:colorIndex=3]6[colorindex:colorIndex=0] 点探索次数
110002,11,12,探索药瓶(中),0,610002,4,0,[colorindex:colorIndex=0]使用后可恢复 [colorindex:colorIndex=3]12[colorindex:colorIndex=0] 点探索次数,成功恢复 [colorindex:colorIndex=3]12[colorindex:colorIndex=0] 点探索次数
110003,11,30,探索药罐(大),0,610003,5,0,[colorindex:colorIndex=0]使用后可恢复 [colorindex:colorIndex=3]30[colorindex:colorIndex=0] 点探索次数,成功恢复 [colorindex:colorIndex=3]30[colorindex:colorIndex=0] 点探索次数
120001,12,10,魔法卷轴(中),0,620001,4,0,[colorindex:colorIndex=0]使用后可恢复 [colorindex:colorIndex=3]10[colorindex:colorIndex=0] 点技能点,成功恢复 [colorindex:colorIndex=3]10[colorindex:colorIndex=0] 点技能点
120002,12,20,魔法书典(大),0,620002,5,0,[colorindex:colorIndex=0]使用后可恢复 [colorindex:colorIndex=3]20[colorindex:colorIndex=0] 点技能点,成功恢复 [colorindex:colorIndex=3]20[colorindex:colorIndex=0] 点技能点
130001,13,-5,竞技场门票,0,630001,5,0,[colorindex:colorIndex=0]使用后可恢复 [colorindex:colorIndex=3]5[colorindex:colorIndex=0] 点联盟大赛挑战次数,成功恢复 [colorindex:colorIndex=3]5[colorindex:colorIndex=0] 点联盟大赛挑战次数
140001,14,5000,金币(绿),0,640001,2,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=3]5000[colorindex:colorIndex=0] 金币,获得 [colorindex:colorIndex=3]5000[colorindex:colorIndex=0] 金币
140002,14,10000,金币(蓝),0,640002,3,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=3]10000[colorindex:colorIndex=0] 金币,获得 [colorindex:colorIndex=3]10000[colorindex:colorIndex=0] 金币
140003,14,20000,金币(紫),0,640003,4,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=3]20000[colorindex:colorIndex=0] 金币,获得 [colorindex:colorIndex=3]20000[colorindex:colorIndex=0] 金币
140004,14,50000,金币(金),0,640004,5,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=3]50000[colorindex:colorIndex=0] 金币,获得 [colorindex:colorIndex=3]50000[colorindex:colorIndex=0] 金币
140005,14,100000,金币(红),0,640005,6,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=3]100000[colorindex:colorIndex=0] 金币,获得 [colorindex:colorIndex=3]100000[colorindex:colorIndex=0] 金币
150001,15,1000,水晶(绿),0,650001,2,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=3]1000[colorindex:colorIndex=0] 水晶,获得 [colorindex:colorIndex=3]1000[colorindex:colorIndex=0] 水晶
150002,15,5000,水晶(蓝),0,650002,3,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=3]5000[colorindex:colorIndex=0] 水晶,获得 [colorindex:colorIndex=3]5000[colorindex:colorIndex=0] 水晶
150003,15,10000,水晶(紫),0,650003,4,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=3]10000[colorindex:colorIndex=0] 水晶,获得 [colorindex:colorIndex=3]10000[colorindex:colorIndex=0] 水晶
150004,15,25000,水晶(金),0,650004,5,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=3]25000[colorindex:colorIndex=0] 水晶,获得 [colorindex:colorIndex=3]25000[colorindex:colorIndex=0] 水晶
150005,15,50000,水晶(红),0,650005,6,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=3]50000[colorindex:colorIndex=0] 水晶,获得 [colorindex:colorIndex=3]50000[colorindex:colorIndex=0] 水晶
160001,16,10,红包(绿),0,660001,2,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=3]10[colorindex:colorIndex=0] 钻石,获得 [colorindex:colorIndex=3]10[colorindex:colorIndex=0] 钻石
160002,16,20,红包(蓝),0,660002,3,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=3]20[colorindex:colorIndex=0] 钻石,获得 [colorindex:colorIndex=3]20[colorindex:colorIndex=0] 钻石
160003,16,50,红包(紫),0,660003,4,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=3]50[colorindex:colorIndex=0] 钻石,获得 [colorindex:colorIndex=3]50[colorindex:colorIndex=0] 钻石
160004,16,100,红包(金),0,660004,5,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=3]100[colorindex:colorIndex=0] 钻石,获得 [colorindex:colorIndex=3]100[colorindex:colorIndex=0] 钻石
160005,16,200,红包(红),0,660005,6,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=3]200[colorindex:colorIndex=0] 钻石,获得 [colorindex:colorIndex=3]200[colorindex:colorIndex=0] 钻石
170001,17,5,扩充工具箱(小),0,670001,3,0,[colorindex:colorIndex=0]使用后可扩充 [colorindex:colorIndex=3]5[colorindex:colorIndex=0] 格精灵空间,获得 [colorindex:colorIndex=3]5[colorindex:colorIndex=0] 格精灵空间
170002,17,10,扩充工具箱(中),0,670002,4,0,[colorindex:colorIndex=0]使用后可扩充 [colorindex:colorIndex=3]10[colorindex:colorIndex=0] 格精灵空间,获得 [colorindex:colorIndex=3]10[colorindex:colorIndex=0] 格精灵空间
170003,17,20,扩充工具箱(大),0,670003,5,0,[colorindex:colorIndex=0]使用后可扩充 [colorindex:colorIndex=3]20[colorindex:colorIndex=0] 格精灵空间,获得 [colorindex:colorIndex=3]20[colorindex:colorIndex=0] 格精灵空间
180001,18,3,抢夺旗(小),0,680001,3,0,[colorindex:colorIndex=0]使用后可恢复 [colorindex:colorIndex=3]3[colorindex:colorIndex=0] 次精灵村庄抢夺次数,成功恢复 [colorindex:colorIndex=3]3[colorindex:colorIndex=0] 次精灵村庄抢夺次数
180002,18,6,抢夺旗(中),0,680002,4,0,[colorindex:colorIndex=0]使用后可恢复 [colorindex:colorIndex=3]6[colorindex:colorIndex=0] 次精灵村庄抢夺次数,成功恢复 [colorindex:colorIndex=3]6[colorindex:colorIndex=0] 次精灵村庄抢夺次数
180003,18,12,抢夺旗(大),0,680003,5,0,[colorindex:colorIndex=0]使用后可恢复 [colorindex:colorIndex=3]12[colorindex:colorIndex=0] 次精灵村庄抢夺次数,成功恢复 [colorindex:colorIndex=3]12[colorindex:colorIndex=0] 次精灵村庄抢夺次数
190001,19,10010,C级扭蛋机,0,600012,2,0,[colorindex:colorIndex=0]使用后可获得1只[colorindex:colorIndex=3] C [colorindex:colorIndex=0]级【精灵】,0
190002,19,10009,B级扭蛋机,0,600013,3,0,[colorindex:colorIndex=0]使用后可获得1只[colorindex:colorIndex=4] B [colorindex:colorIndex=0]级【精灵】,0
190003,19,10008,A级扭蛋机,0,600014,4,0,[colorindex:colorIndex=0]使用后可获得1只[colorindex:colorIndex=9] A [colorindex:colorIndex=0]级【精灵】,0
190004,19,10007,S级扭蛋机,0,600015,5,0,[colorindex:colorIndex=0]使用后可获得1只[colorindex:colorIndex=10] S [colorindex:colorIndex=0]级【精灵】,0
190005,19,10007,五星精灵蛋,0,600010,5,0,[colorindex:colorIndex=0]热点[colorindex:colorIndex=10] S [colorindex:colorIndex=0]级精灵，更有机会直接获得[colorindex:colorIndex=10] 5 [colorindex:colorIndex=0]星S精灵,0
190007,19,10022,A级专属箱,0,600024,5,0,[colorindex:colorIndex=0]A级专属工具箱，可召唤出 A 级精灵的专属装备,0
190008,19,10022,S级专属箱,0,600025,5,0,[colorindex:colorIndex=0]使用后可获得1件[colorindex:colorIndex=10] S [colorindex:colorIndex=0]级【专属装备】,0
190011,19,10051,白色材料宝箱,0,600051,1,0,[colorindex:colorIndex=0]使用后可获得 白色材料*5,0
190012,19,10052,绿色材料宝箱,0,600052,2,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=3]绿色[colorindex:colorIndex=0]材料*3,0
190013,19,10053,蓝色材料宝箱,0,600053,3,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=4]蓝色[colorindex:colorIndex=0]材料*3,0
190014,19,10054,紫色材料宝箱,0,600054,4,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=9]紫色[colorindex:colorIndex=0]材料*3,0
190015,19,10055,金色材料宝箱,0,600055,5,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=10]金色[colorindex:colorIndex=0]材料*3,0
190016,19,10056,红色材料宝箱,0,600056,6,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=5]红色[colorindex:colorIndex=0]材料*3,0
190017,19,10063,蓝色果实礼盒,0,600063,3,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=4]蓝色[colorindex:colorIndex=0]果实*5,0
190018,19,10064,紫色果实礼盒,0,600064,4,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=9]紫色[colorindex:colorIndex=0]果实*5,0
190019,19,10065,金色果实礼盒,0,600065,5,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=10]金色[colorindex:colorIndex=0]果实*5,0
190020,19,10066,红色果实礼盒,0,600066,6,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=5]红色[colorindex:colorIndex=0]果实*5,0
190021,19,10067,粉色材料宝箱,0,600067,7,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=5]粉色[colorindex:colorIndex=0]材料*3,0
190022,19,10068,粉色果实礼盒,0,600068,7,0,[colorindex:colorIndex=0]使用后可获得 [colorindex:colorIndex=5]粉色[colorindex:colorIndex=0]果实*5,0
721003,7,0,圣诞袜,0,80062,6,0,[colorindex:colorIndex=0]圣诞节挑战[colorindex:colorIndex=3]普通副本[colorindex:colorIndex=0]或[colorindex:colorIndex=3]精英副本[colorindex:colorIndex=0]有机会获得,0
721004,20,0,玫瑰花,0,80076,6,0,[colorindex:colorIndex=0]挑战[colorindex:colorIndex=3]普通副本[colorindex:colorIndex=0]或[colorindex:colorIndex=3]精英副本[colorindex:colorIndex=0]有机会获得,0
721005,7,0,元宵,0,80064,6,0,[colorindex:colorIndex=0]元旦节挑战[colorindex:colorIndex=3]普通副本[colorindex:colorIndex=0]或[colorindex:colorIndex=3]精英副本[colorindex:colorIndex=0]有机会获得,0
721007,7,0,鞭炮,0,80066,6,0,[colorindex:colorIndex=0]春节挑战[colorindex:colorIndex=3]普通副本[colorindex:colorIndex=0]或[colorindex:colorIndex=3]精英副本[colorindex:colorIndex=0]有机会获得,0
721008,7,0,凤梨牌香水,0,80079,6,0,迷唇娃换装活动所需道具，收集足够数量可使迷唇娃换装成S级精灵,0
721009,7,0,魔性安全裤,0,80080,6,0,迷唇娃换装活动所需道具，收集足够数量可使迷唇娃换装成S级精灵,0
190024,19,4444,巧克力,0,80075,5,0,[colorindex:colorIndex=0]使用后可获得随机道具或材料奖励,0
190025,19,4444,新年礼盒,0,80069,5,0,[colorindex:colorIndex=0]使用后可获得随机道具或材料奖励,0
190026,19,4444,金蛋,0,80072,5,0,[colorindex:colorIndex=0]使用后可获得随机道具或材料奖励,0
200001,20,0,火系种子,0,80085,5,0,成熟后会结出3个火系S级精灵果实，但只要被取走1个，植物就会枯萎，种子无法被分解。,0
200002,20,0,水系种子,0,80082,5,0,成熟后会结出3个水系S级精灵果实，但只要被取走1个，植物就会枯萎，种子无法被分解。,0
200003,20,0,木系种子,0,80081,5,0,成熟后会结出3个木系S级精灵果实，但只要被取走1个，植物就会枯萎，种子无法被分解。,0
200004,20,0,光系种子,0,80084,5,0,成熟后会结出3个光系S级精灵果实，但只要被取走1个，植物就会枯萎，种子无法被分解。,0
200005,20,0,暗系种子,0,80083,5,0,成熟后会结出3个暗系S级精灵果实，但只要被取走1个，植物就会枯萎，种子无法被分解。,0
200006,20,0,神奇种子,0,80086,6,0,成熟后会结出1个特殊精灵果实，种子无法被分解，4月1日起才可种植。,0
