id,type,droptype,0,dropProb,itemtype,itemid,price,cd,timesLimit,producttype,productID,amount,openlevel
40701,4,7,竞技场商店,400,5,0,100,0,1,14,700004,1,0
40702,4,7,竞技场商店,200,5,0,500,0,1,14,700005,1,25
40703,4,7,竞技场商店,100,5,0,1000,0,1,14,700006,1,50
40801,4,8,竞技场商店,400,5,0,100,0,1,14,700004,1,0
40802,4,8,竞技场商店,200,5,0,500,0,1,14,700005,1,25
40803,4,8,竞技场商店,100,5,0,1000,0,1,14,700006,1,50
40901,4,9,竞技场商店,400,5,0,100,0,1,14,700004,1,0
40902,4,9,竞技场商店,200,5,0,500,0,1,14,700005,1,25
40903,4,9,竞技场商店,100,5,0,1000,0,1,14,700006,1,50
50101,5,1,训练家商店,1000,18,0,5000,0,1,3,1000356,1,0
50102,5,1,训练家商店,50,18,0,5000,0,1,3,1000357,1,0
50103,5,1,训练家商店,150,18,0,5000,0,1,3,1000355,1,0
50104,5,1,训练家商店,55,18,0,5000,0,1,3,1000379,1,0
50105,5,1,训练家商店,200,18,0,6000,0,1,3,1000384,1,0
50106,5,1,训练家商店,20,18,0,6000,0,1,3,1000367,1,0
50107,5,1,训练家商店,10,18,0,6000,0,1,3,1000389,1,0
50108,5,1,训练家商店,5,18,0,8000,0,1,3,1000374,1,0
50201,5,2,训练家商店,1000,18,0,5000,0,1,3,1000356,1,0
50202,5,2,训练家商店,50,18,0,5000,0,1,3,1000357,1,0
50203,5,2,训练家商店,150,18,0,5000,0,1,3,1000355,1,0
50204,5,2,训练家商店,55,18,0,5000,0,1,3,1000379,1,0
50205,5,2,训练家商店,200,18,0,6000,0,1,3,1000384,1,0
50206,5,2,训练家商店,20,18,0,6000,0,1,3,1000367,1,0
50207,5,2,训练家商店,10,18,0,6000,0,1,3,1000389,1,0
50208,5,2,训练家商店,5,18,0,8000,0,1,3,1000374,1,0
50301,5,3,训练家商店,1000,18,0,5000,0,1,3,1000356,1,0
50302,5,3,训练家商店,50,18,0,5000,0,1,3,1000357,1,0
50303,5,3,训练家商店,150,18,0,5000,0,1,3,1000355,1,0
50304,5,3,训练家商店,55,18,0,5000,0,1,3,1000379,1,0
50305,5,3,训练家商店,200,18,0,6000,0,1,3,1000384,1,0
50306,5,3,训练家商店,20,18,0,6000,0,1,3,1000367,1,0
50307,5,3,训练家商店,10,18,0,6000,0,1,3,1000389,1,0
50308,5,3,训练家商店,5,18,0,8000,0,1,3,1000374,1,0
50401,5,4,训练家商店,1000,18,0,500,0,1,14,21000356,5,0
50402,5,4,训练家商店,50,18,0,500,0,1,14,21000357,5,0
50403,5,4,训练家商店,150,18,0,500,0,1,14,21000355,5,0
50404,5,4,训练家商店,55,18,0,500,0,1,14,21000379,5,0
50405,5,4,训练家商店,200,18,0,500,0,1,14,21000384,5,0
50406,5,4,训练家商店,20,18,0,500,0,1,14,21000367,5,0
50407,5,4,训练家商店,10,18,0,500,0,1,14,21000389,5,0
50408,5,4,训练家商店,5,18,0,500,0,1,14,21000374,5,0
50501,5,5,训练家商店,1000,18,0,500,0,1,14,21000356,5,0
50502,5,5,训练家商店,50,18,0,500,0,1,14,21000357,5,0
50503,5,5,训练家商店,150,18,0,500,0,1,14,21000355,5,0
50504,5,5,训练家商店,55,18,0,500,0,1,14,21000379,5,0
50505,5,5,训练家商店,200,18,0,500,0,1,14,21000384,5,0
50506,5,5,训练家商店,20,18,0,500,0,1,14,21000367,5,0
50507,5,5,训练家商店,10,18,0,500,0,1,14,21000389,5,0
50508,5,5,训练家商店,5,18,0,500,0,1,14,21000374,5,0
50601,5,6,训练家商店,1000,18,0,500,0,1,14,21000356,5,0
50602,5,6,训练家商店,50,18,0,500,0,1,14,21000357,5,0
50603,5,6,训练家商店,150,18,0,500,0,1,14,21000355,5,0
50604,5,6,训练家商店,55,18,0,500,0,1,14,21000379,5,0
50605,5,6,训练家商店,200,18,0,500,0,1,14,21000384,5,0
50606,5,6,训练家商店,20,18,0,500,0,1,14,21000367,5,0
50607,5,6,训练家商店,10,18,0,500,0,1,14,21000389,5,0
50608,5,6,训练家商店,5,18,0,500,0,1,14,21000374,5,0
50701,5,7,训练家商店,1000,18,0,100,0,1,14,350056,5,0
50702,5,7,训练家商店,50,18,0,100,0,1,14,350057,5,0
50703,5,7,训练家商店,150,18,0,100,0,1,14,350055,5,0
50704,5,7,训练家商店,55,18,0,100,0,1,14,350079,5,0
50705,5,7,训练家商店,200,18,0,100,0,1,14,350084,5,0
50706,5,7,训练家商店,20,18,0,100,0,1,14,350067,5,0
50707,5,7,训练家商店,10,18,0,100,0,1,14,350089,5,0
50708,5,7,训练家商店,5,18,0,100,0,1,14,350074,5,0
50801,5,8,训练家商店,1000,18,0,100,0,1,14,350056,5,0
50802,5,8,训练家商店,50,18,0,100,0,1,14,350057,5,0
50803,5,8,训练家商店,150,18,0,100,0,1,14,350055,5,0
50804,5,8,训练家商店,55,18,0,100,0,1,14,350079,5,0
50805,5,8,训练家商店,200,18,0,100,0,1,14,350084,5,0
50806,5,8,训练家商店,20,18,0,100,0,1,14,350067,5,0
50807,5,8,训练家商店,10,18,0,100,0,1,14,350089,5,0
50808,5,8,训练家商店,5,18,0,100,0,1,14,350074,5,0
50901,5,9,训练家商店,1000,18,0,100,0,1,14,350056,5,0
50902,5,9,训练家商店,50,18,0,100,0,1,14,350057,5,0
50903,5,9,训练家商店,150,18,0,100,0,1,14,350055,5,0
50904,5,9,训练家商店,55,18,0,100,0,1,14,350079,5,0
50905,5,9,训练家商店,200,18,0,100,0,1,14,350084,5,0
50906,5,9,训练家商店,20,18,0,100,0,1,14,350067,5,0
50907,5,9,训练家商店,10,18,0,100,0,1,14,350089,5,0
50908,5,9,训练家商店,5,18,0,100,0,1,14,350074,5,0
60101,6,1,竞技场限时,100,5,0,500,86400,-1,14,21000374,5,0
60201,6,2,竞技场限时,100,5,0,500,86400,-1,14,21000367,5,0
60301,6,3,竞技场限时,100,5,0,500,86400,-1,14,21000355,5,0
60401,6,4,竞技场限时,100,5,0,500,86400,-1,14,21000357,5,0
60501,6,5,竞技场限时,100,5,0,500,86400,-1,14,21000356,5,0
60601,6,6,竞技场限时,100,5,0,500,86400,-1,14,21000368,5,0
70101,7,1,公会商人,425,15,0,5000,0,1,3,1000359,1,0
70102,7,1,公会商人,200,15,0,5000,0,1,3,1000345,1,0
70103,7,1,公会商人,90,15,0,5000,0,1,3,1000370,1,0
70104,7,1,公会商人,200,15,0,5000,0,1,3,1000369,1,0
70105,7,1,公会商人,60,15,0,6000,0,1,3,1000385,1,0
70106,7,1,公会商人,20,15,0,6000,0,1,3,1000380,1,0
70107,7,1,公会商人,10,15,0,6000,0,1,3,1000390,1,0
70108,7,1,公会商人,5,15,0,8000,0,1,3,1000375,1,0
70201,7,2,公会商人,425,15,0,5000,0,1,3,1000359,1,0
70202,7,2,公会商人,200,15,0,5000,0,1,3,1000345,1,0
70203,7,2,公会商人,90,15,0,5000,0,1,3,1000370,1,0
70204,7,2,公会商人,200,15,0,5000,0,1,3,1000369,1,0
70205,7,2,公会商人,60,15,0,6000,0,1,3,1000385,1,0
70206,7,2,公会商人,20,15,0,6000,0,1,3,1000380,1,0
70207,7,2,公会商人,10,15,0,6000,0,1,3,1000390,1,0
70208,7,2,公会商人,5,15,0,8000,0,1,3,1000375,1,0
70301,7,3,公会商人,425,15,0,5000,0,1,3,1000359,1,0
70302,7,3,公会商人,200,15,0,5000,0,1,3,1000345,1,0
70303,7,3,公会商人,90,15,0,5000,0,1,3,1000370,1,0
70304,7,3,公会商人,200,15,0,5000,0,1,3,1000369,1,0
70305,7,3,公会商人,60,15,0,6000,0,1,3,1000385,1,0
70306,7,3,公会商人,20,15,0,6000,0,1,3,1000380,1,0
70307,7,3,公会商人,10,15,0,6000,0,1,3,1000390,1,0
70308,7,3,公会商人,5,15,0,8000,0,1,3,1000375,1,0
70401,7,4,公会商人,425,15,0,500,0,1,14,21000359,5,0
70402,7,4,公会商人,200,15,0,500,0,1,14,21000345,5,0
70403,7,4,公会商人,90,15,0,500,0,1,14,21000370,5,0
70404,7,4,公会商人,200,15,0,500,0,1,14,21000369,5,0
70405,7,4,公会商人,60,15,0,500,0,1,14,21000385,5,0
70406,7,4,公会商人,20,15,0,500,0,1,14,21000380,5,0
70407,7,4,公会商人,10,15,0,500,0,1,14,21000390,5,0
70408,7,4,公会商人,5,15,0,500,0,1,14,21000375,5,0
70501,7,5,公会商人,425,15,0,500,0,1,14,21000359,5,0
70502,7,5,公会商人,200,15,0,500,0,1,14,21000345,5,0
70503,7,5,公会商人,90,15,0,500,0,1,14,21000370,5,0
70504,7,5,公会商人,200,15,0,500,0,1,14,21000369,5,0
70505,7,5,公会商人,60,15,0,500,0,1,14,21000385,5,0
70506,7,5,公会商人,20,15,0,500,0,1,14,21000380,5,0
70507,7,5,公会商人,10,15,0,500,0,1,14,21000390,5,0
70508,7,5,公会商人,5,15,0,500,0,1,14,21000375,5,0
70601,7,6,公会商人,425,15,0,500,0,1,14,21000359,5,0
70602,7,6,公会商人,200,15,0,500,0,1,14,21000345,5,0
70603,7,6,公会商人,90,15,0,500,0,1,14,21000370,5,0
70604,7,6,公会商人,200,15,0,500,0,1,14,21000369,5,0
70605,7,6,公会商人,60,15,0,500,0,1,14,21000385,5,0
70606,7,6,公会商人,20,15,0,500,0,1,14,21000380,5,0
70607,7,6,公会商人,10,15,0,500,0,1,14,21000390,5,0
70608,7,6,公会商人,5,15,0,500,0,1,14,21000375,5,0
70701,7,7,公会商人,425,15,0,100,0,1,14,350059,5,0
70702,7,7,公会商人,200,15,0,100,0,1,14,350045,5,0
70703,7,7,公会商人,90,15,0,100,0,1,14,350070,5,0
70704,7,7,公会商人,200,15,0,100,0,1,14,350069,5,0
70705,7,7,公会商人,60,15,0,100,0,1,14,350085,5,0
70706,7,7,公会商人,20,15,0,100,0,1,14,350080,5,0
70707,7,7,公会商人,10,15,0,100,0,1,14,350090,5,0
70708,7,7,公会商人,5,15,0,100,0,1,14,350075,5,0
70801,7,8,公会商人,425,15,0,100,0,1,14,350059,5,0
70802,7,8,公会商人,200,15,0,100,0,1,14,350045,5,0
70803,7,8,公会商人,90,15,0,100,0,1,14,350070,5,0
70804,7,8,公会商人,200,15,0,100,0,1,14,350069,5,0
70805,7,8,公会商人,60,15,0,100,0,1,14,350085,5,0
70806,7,8,公会商人,20,15,0,100,0,1,14,350080,5,0
70807,7,8,公会商人,10,15,0,100,0,1,14,350090,5,0
70808,7,8,公会商人,5,15,0,100,0,1,14,350075,5,0
70901,7,9,公会商人,425,15,0,100,0,1,14,350059,5,0
70902,7,9,公会商人,200,15,0,100,0,1,14,350045,5,0
70903,7,9,公会商人,90,15,0,100,0,1,14,350070,5,0
70904,7,9,公会商人,200,15,0,100,0,1,14,350069,5,0
70905,7,9,公会商人,60,15,0,100,0,1,14,350085,5,0
70906,7,9,公会商人,20,15,0,100,0,1,14,350080,5,0
70907,7,9,公会商人,10,15,0,100,0,1,14,350090,5,0
70908,7,9,公会商人,5,15,0,100,0,1,14,350075,5,0
80101,8,1,梦幻商店,1000,22,0,20,0,1,17,50056,1,0
80102,8,1,梦幻商店,50,22,0,20,0,1,17,50057,1,0
80103,8,1,梦幻商店,150,22,0,20,0,1,17,50055,1,0
80104,8,1,梦幻商店,55,22,0,20,0,1,17,50079,1,0
80105,8,1,梦幻商店,200,22,0,24,0,1,17,50084,1,0
80106,8,1,梦幻商店,20,22,0,24,0,1,17,50067,1,0
80107,8,1,梦幻商店,10,22,0,24,0,1,17,50089,1,0
80108,8,1,梦幻商店,5,22,0,32,0,1,17,50074,1,0
80109,8,1,梦幻商店,425,22,0,20,0,1,17,50059,1,0
80110,8,1,梦幻商店,200,22,0,20,0,1,17,50045,1,0
80111,8,1,梦幻商店,90,22,0,20,0,1,17,50070,1,0
80112,8,1,梦幻商店,200,22,0,20,0,1,17,50069,1,0
80113,8,1,梦幻商店,60,22,0,24,0,1,17,50085,1,0
80114,8,1,梦幻商店,20,22,0,24,0,1,17,50080,1,0
80115,8,1,梦幻商店,10,22,0,24,0,1,17,50090,1,0
80116,8,1,梦幻商店,5,22,0,32,0,1,17,50075,1,0
80117,8,1,梦幻商店,1100,22,0,20,0,1,17,50047,1,0
80118,8,1,梦幻商店,720,22,0,20,0,1,17,50031,1,0
80119,8,1,梦幻商店,200,22,0,20,0,1,17,50086,1,0
80120,8,1,梦幻商店,200,22,0,20,0,1,17,50076,1,0
80121,8,1,梦幻商店,200,22,0,24,0,1,17,50062,1,0
80122,8,1,梦幻商店,50,22,0,24,0,1,17,50081,1,0
80123,8,1,梦幻商店,25,22,0,24,0,1,17,50061,1,0
80124,8,1,梦幻商店,5,22,0,32,0,1,17,50071,1,0
80125,8,1,梦幻商店,1100,22,0,20,0,1,17,50050,1,0
80126,8,1,梦幻商店,720,22,0,20,0,1,17,50049,1,0
80127,8,1,梦幻商店,200,22,0,20,0,1,17,50087,1,0
80128,8,1,梦幻商店,200,22,0,20,0,1,17,50077,1,0
80129,8,1,梦幻商店,25,22,0,24,0,1,17,50064,1,0
80130,8,1,梦幻商店,50,22,0,24,0,1,17,50082,1,0
80131,8,1,梦幻商店,200,22,0,24,0,1,17,50063,1,0
80132,8,1,梦幻商店,5,22,0,32,0,1,17,50072,1,0
80133,8,1,梦幻商店,1100,22,0,20,0,1,17,50053,1,0
80134,8,1,梦幻商店,720,22,0,20,0,1,17,50052,1,0
80135,8,1,梦幻商店,200,22,0,20,0,1,17,50078,1,0
80136,8,1,梦幻商店,200,22,0,20,0,1,17,50088,1,0
80137,8,1,梦幻商店,25,22,0,24,0,1,17,50066,1,0
80138,8,1,梦幻商店,200,22,0,24,0,1,17,50065,1,0
80139,8,1,梦幻商店,50,22,0,24,0,1,17,50083,1,0
80140,8,1,梦幻商店,5,22,0,32,0,1,17,50073,1,0
80201,8,2,梦幻商店,1000,22,0,20,0,1,17,50056,1,0
80202,8,2,梦幻商店,50,22,0,20,0,1,17,50057,1,0
80203,8,2,梦幻商店,150,22,0,20,0,1,17,50055,1,0
80204,8,2,梦幻商店,55,22,0,20,0,1,17,50079,1,0
80205,8,2,梦幻商店,200,22,0,24,0,1,17,50084,1,0
80206,8,2,梦幻商店,20,22,0,24,0,1,17,50067,1,0
80207,8,2,梦幻商店,10,22,0,24,0,1,17,50089,1,0
80208,8,2,梦幻商店,5,22,0,32,0,1,17,50074,1,0
80301,8,3,梦幻商店,425,22,0,20,0,1,17,50059,1,0
80302,8,3,梦幻商店,200,22,0,20,0,1,17,50045,1,0
80303,8,3,梦幻商店,90,22,0,20,0,1,17,50070,1,0
80304,8,3,梦幻商店,200,22,0,20,0,1,17,50069,1,0
80305,8,3,梦幻商店,60,22,0,24,0,1,17,50085,1,0
80306,8,3,梦幻商店,20,22,0,24,0,1,17,50080,1,0
80307,8,3,梦幻商店,10,22,0,24,0,1,17,50090,1,0
80308,8,3,梦幻商店,5,22,0,32,0,1,17,50075,1,0
80401,8,4,梦幻商店,1100,22,0,20,0,1,17,50047,1,0
80402,8,4,梦幻商店,720,22,0,20,0,1,17,50031,1,0
80403,8,4,梦幻商店,200,22,0,20,0,1,17,50086,1,0
80404,8,4,梦幻商店,200,22,0,20,0,1,17,50076,1,0
80405,8,4,梦幻商店,200,22,0,24,0,1,17,50062,1,0
80406,8,4,梦幻商店,50,22,0,24,0,1,17,50081,1,0
80407,8,4,梦幻商店,25,22,0,24,0,1,17,50061,1,0
80408,8,4,梦幻商店,5,22,0,32,0,1,17,50071,1,0
80501,8,5,梦幻商店,1100,22,0,20,0,1,17,50050,1,0
80502,8,5,梦幻商店,720,22,0,20,0,1,17,50049,1,0
80503,8,5,梦幻商店,200,22,0,20,0,1,17,50087,1,0
80504,8,5,梦幻商店,200,22,0,20,0,1,17,50077,1,0
80505,8,5,梦幻商店,25,22,0,24,0,1,17,50064,1,0
80506,8,5,梦幻商店,50,22,0,24,0,1,17,50082,1,0
80507,8,5,梦幻商店,200,22,0,24,0,1,17,50063,1,0
80508,8,5,梦幻商店,5,22,0,32,0,1,17,50072,1,0
80601,8,6,梦幻商店,1100,22,0,20,0,1,17,50053,1,0
80602,8,6,梦幻商店,720,22,0,20,0,1,17,50052,1,0
80603,8,6,梦幻商店,200,22,0,20,0,1,17,50078,1,0
80604,8,6,梦幻商店,200,22,0,20,0,1,17,50088,1,0
80605,8,6,梦幻商店,25,22,0,24,0,1,17,50066,1,0
80606,8,6,梦幻商店,200,22,0,24,0,1,17,50065,1,0
80607,8,6,梦幻商店,50,22,0,24,0,1,17,50083,1,0
80608,8,6,梦幻商店,5,22,0,32,0,1,17,50073,1,0
80701,8,7,梦幻商店,400,22,0,4,0,1,14,712003,1,0
80702,8,7,梦幻商店,300,22,0,10,0,1,14,712004,1,20
80703,8,7,梦幻商店,200,22,0,20,0,1,14,712005,1,35
80704,8,7,梦幻商店,100,22,0,40,0,1,14,712006,1,50
80801,8,8,梦幻商店,400,22,0,4,0,1,14,712003,1,0
80802,8,8,梦幻商店,300,22,0,10,0,1,14,712004,1,20
80803,8,8,梦幻商店,200,22,0,20,0,1,14,712005,1,35
80804,8,8,梦幻商店,100,22,0,40,0,1,14,712006,1,50
80901,8,9,梦幻商店,400,22,0,4,0,1,14,712003,1,0
80902,8,9,梦幻商店,300,22,0,10,0,1,14,712004,1,20
80903,8,9,梦幻商店,200,22,0,20,0,1,14,712005,1,35
80904,8,9,梦幻商店,100,22,0,40,0,1,14,712006,1,50
90101,9,1,黑市商人,600,26,0,1500,0,1,3,1000347,1,0
90102,9,1,黑市商人,600,26,0,1500,0,1,3,1000331,1,0
90103,9,1,黑市商人,600,26,0,1500,0,1,3,1000386,1,0
90104,9,1,黑市商人,600,26,0,1500,0,1,3,1000376,1,0
90105,9,1,黑市商人,600,26,0,1800,0,1,3,1000362,1,0
90106,9,1,黑市商人,400,26,0,1800,0,1,3,1000381,1,0
90107,9,1,黑市商人,200,26,0,1800,0,1,3,1000361,1,0
90108,9,1,黑市商人,100,26,0,2400,0,1,3,1000371,1,0
90109,9,1,黑市商人,600,26,0,1500,0,1,3,1000350,1,0
90110,9,1,黑市商人,600,26,0,1500,0,1,3,1000349,1,0
90111,9,1,黑市商人,600,26,0,1500,0,1,3,1000387,1,0
90112,9,1,黑市商人,600,26,0,1500,0,1,3,1000377,1,0
90113,9,1,黑市商人,600,26,0,1800,0,1,3,1000364,1,0
90114,9,1,黑市商人,400,26,0,1800,0,1,3,1000382,1,0
90115,9,1,黑市商人,200,26,0,1800,0,1,3,1000363,1,0
90116,9,1,黑市商人,100,26,0,2400,0,1,3,1000372,1,0
90117,9,1,黑市商人,600,26,0,1500,0,1,3,1000353,1,0
90118,9,1,黑市商人,600,26,0,1500,0,1,3,1000352,1,0
90119,9,1,黑市商人,600,26,0,1500,0,1,3,1000378,1,0
90120,9,1,黑市商人,600,26,0,1500,0,1,3,1000388,1,0
90121,9,1,黑市商人,600,26,0,1800,0,1,3,1000366,1,0
90122,9,1,黑市商人,400,26,0,1800,0,1,3,1000365,1,0
90123,9,1,黑市商人,200,26,0,1800,0,1,3,1000383,1,0
90124,9,1,黑市商人,100,26,0,2400,0,1,3,1000373,1,0
90125,9,1,黑市商人,600,26,0,1500,0,1,3,1000356,1,0
90126,9,1,黑市商人,600,26,0,1500,0,1,3,1000357,1,0
90127,9,1,黑市商人,600,26,0,1500,0,1,3,1000355,1,0
90128,9,1,黑市商人,600,26,0,1500,0,1,3,1000379,1,0
90129,9,1,黑市商人,600,26,0,1800,0,1,3,1000384,1,0
90130,9,1,黑市商人,400,26,0,1800,0,1,3,1000367,1,0
90131,9,1,黑市商人,200,26,0,1800,0,1,3,1000389,1,0
90132,9,1,黑市商人,100,26,0,2400,0,1,3,1000374,1,0
90133,9,1,黑市商人,600,26,0,1500,0,1,3,1000359,1,0
90134,9,1,黑市商人,600,26,0,1500,0,1,3,1000345,1,0
90135,9,1,黑市商人,600,26,0,1500,0,1,3,1000370,1,0
90136,9,1,黑市商人,600,26,0,1500,0,1,3,1000369,1,0
90137,9,1,黑市商人,600,26,0,1800,0,1,3,1000385,1,0
90138,9,1,黑市商人,400,26,0,1800,0,1,3,1000380,1,0
90139,9,1,黑市商人,200,26,0,1800,0,1,3,1000390,1,0
90140,9,1,黑市商人,100,26,0,2400,0,1,3,1000375,1,0
90201,9,2,黑市商人,600,26,0,1500,0,1,3,1000347,1,0
90202,9,2,黑市商人,600,26,0,1500,0,1,3,1000331,1,0
90203,9,2,黑市商人,600,26,0,1500,0,1,3,1000386,1,0
90204,9,2,黑市商人,600,26,0,1500,0,1,3,1000376,1,0
90205,9,2,黑市商人,600,26,0,1800,0,1,3,1000362,1,0
90206,9,2,黑市商人,400,26,0,1800,0,1,3,1000381,1,0
90207,9,2,黑市商人,200,26,0,1800,0,1,3,1000361,1,0
90208,9,2,黑市商人,100,26,0,2400,0,1,3,1000371,1,0
90209,9,2,黑市商人,600,26,0,1500,0,1,3,1000350,1,0
90210,9,2,黑市商人,600,26,0,1500,0,1,3,1000349,1,0
90211,9,2,黑市商人,600,26,0,1500,0,1,3,1000387,1,0
90212,9,2,黑市商人,600,26,0,1500,0,1,3,1000377,1,0
90213,9,2,黑市商人,600,26,0,1800,0,1,3,1000364,1,0
90214,9,2,黑市商人,400,26,0,1800,0,1,3,1000382,1,0
90215,9,2,黑市商人,200,26,0,1800,0,1,3,1000363,1,0
90216,9,2,黑市商人,100,26,0,2400,0,1,3,1000372,1,0
90217,9,2,黑市商人,600,26,0,1500,0,1,3,1000353,1,0
90218,9,2,黑市商人,600,26,0,1500,0,1,3,1000352,1,0
90219,9,2,黑市商人,600,26,0,1500,0,1,3,1000378,1,0
90220,9,2,黑市商人,600,26,0,1500,0,1,3,1000388,1,0
90221,9,2,黑市商人,600,26,0,1800,0,1,3,1000366,1,0
90222,9,2,黑市商人,400,26,0,1800,0,1,3,1000365,1,0
90223,9,2,黑市商人,200,26,0,1800,0,1,3,1000383,1,0
90224,9,2,黑市商人,100,26,0,2400,0,1,3,1000373,1,0
90225,9,2,黑市商人,600,26,0,1500,0,1,3,1000356,1,0
90226,9,2,黑市商人,600,26,0,1500,0,1,3,1000357,1,0
90227,9,2,黑市商人,600,26,0,1500,0,1,3,1000355,1,0
90228,9,2,黑市商人,600,26,0,1500,0,1,3,1000379,1,0
90229,9,2,黑市商人,600,26,0,1800,0,1,3,1000384,1,0
90230,9,2,黑市商人,400,26,0,1800,0,1,3,1000367,1,0
90231,9,2,黑市商人,200,26,0,1800,0,1,3,1000389,1,0
90232,9,2,黑市商人,100,26,0,2400,0,1,3,1000374,1,0
90233,9,2,黑市商人,600,26,0,1500,0,1,3,1000359,1,0
90234,9,2,黑市商人,600,26,0,1500,0,1,3,1000345,1,0
90235,9,2,黑市商人,600,26,0,1500,0,1,3,1000370,1,0
90236,9,2,黑市商人,600,26,0,1500,0,1,3,1000369,1,0
90237,9,2,黑市商人,600,26,0,1800,0,1,3,1000385,1,0
90238,9,2,黑市商人,400,26,0,1800,0,1,3,1000380,1,0
90239,9,2,黑市商人,200,26,0,1800,0,1,3,1000390,1,0
90240,9,2,黑市商人,100,26,0,2400,0,1,3,1000375,1,0
90301,9,3,黑市商人,600,26,0,1500,0,1,3,1000347,1,0
90302,9,3,黑市商人,600,26,0,1500,0,1,3,1000331,1,0
90303,9,3,黑市商人,600,26,0,1500,0,1,3,1000386,1,0
90304,9,3,黑市商人,600,26,0,1500,0,1,3,1000376,1,0
90305,9,3,黑市商人,600,26,0,1800,0,1,3,1000362,1,0
90306,9,3,黑市商人,400,26,0,1800,0,1,3,1000381,1,0
90307,9,3,黑市商人,200,26,0,1800,0,1,3,1000361,1,0
90308,9,3,黑市商人,100,26,0,2400,0,1,3,1000371,1,0
90309,9,3,黑市商人,600,26,0,1500,0,1,3,1000350,1,0
90310,9,3,黑市商人,600,26,0,1500,0,1,3,1000349,1,0
90311,9,3,黑市商人,600,26,0,1500,0,1,3,1000387,1,0
90312,9,3,黑市商人,600,26,0,1500,0,1,3,1000377,1,0
90313,9,3,黑市商人,600,26,0,1800,0,1,3,1000364,1,0
90314,9,3,黑市商人,400,26,0,1800,0,1,3,1000382,1,0
90315,9,3,黑市商人,200,26,0,1800,0,1,3,1000363,1,0
90316,9,3,黑市商人,100,26,0,2400,0,1,3,1000372,1,0
90317,9,3,黑市商人,600,26,0,1500,0,1,3,1000353,1,0
90318,9,3,黑市商人,600,26,0,1500,0,1,3,1000352,1,0
90319,9,3,黑市商人,600,26,0,1500,0,1,3,1000378,1,0
90320,9,3,黑市商人,600,26,0,1500,0,1,3,1000388,1,0
90321,9,3,黑市商人,600,26,0,1800,0,1,3,1000366,1,0
90322,9,3,黑市商人,400,26,0,1800,0,1,3,1000365,1,0
90323,9,3,黑市商人,200,26,0,1800,0,1,3,1000383,1,0
90324,9,3,黑市商人,100,26,0,2400,0,1,3,1000373,1,0
90325,9,3,黑市商人,600,26,0,1500,0,1,3,1000356,1,0
90326,9,3,黑市商人,600,26,0,1500,0,1,3,1000357,1,0
90327,9,3,黑市商人,600,26,0,1500,0,1,3,1000355,1,0
90328,9,3,黑市商人,600,26,0,1500,0,1,3,1000379,1,0
90329,9,3,黑市商人,600,26,0,1800,0,1,3,1000384,1,0
90330,9,3,黑市商人,400,26,0,1800,0,1,3,1000367,1,0
90331,9,3,黑市商人,200,26,0,1800,0,1,3,1000389,1,0
90332,9,3,黑市商人,100,26,0,2400,0,1,3,1000374,1,0
90333,9,3,黑市商人,600,26,0,1500,0,1,3,1000359,1,0
90334,9,3,黑市商人,600,26,0,1500,0,1,3,1000345,1,0
90335,9,3,黑市商人,600,26,0,1500,0,1,3,1000370,1,0
90336,9,3,黑市商人,600,26,0,1500,0,1,3,1000369,1,0
90337,9,3,黑市商人,600,26,0,1800,0,1,3,1000385,1,0
90338,9,3,黑市商人,400,26,0,1800,0,1,3,1000380,1,0
90339,9,3,黑市商人,200,26,0,1800,0,1,3,1000390,1,0
90340,9,3,黑市商人,100,26,0,2400,0,1,3,1000375,1,0
90401,9,4,黑市商人,600,26,0,150,0,1,14,21000347,5,0
90402,9,4,黑市商人,600,26,0,150,0,1,14,21000331,5,0
90403,9,4,黑市商人,600,26,0,150,0,1,14,21000386,5,0
90404,9,4,黑市商人,600,26,0,150,0,1,14,21000376,5,0
90405,9,4,黑市商人,600,26,0,150,0,1,14,21000362,5,0
90406,9,4,黑市商人,400,26,0,150,0,1,14,21000381,5,0
90407,9,4,黑市商人,200,26,0,150,0,1,14,21000361,5,0
90408,9,4,黑市商人,100,26,0,150,0,1,14,21000371,5,0
90409,9,4,黑市商人,600,26,0,150,0,1,14,21000350,5,0
90410,9,4,黑市商人,600,26,0,150,0,1,14,21000349,5,0
90411,9,4,黑市商人,600,26,0,150,0,1,14,21000387,5,0
90412,9,4,黑市商人,600,26,0,150,0,1,14,21000377,5,0
90413,9,4,黑市商人,600,26,0,150,0,1,14,21000364,5,0
90414,9,4,黑市商人,400,26,0,150,0,1,14,21000382,5,0
90415,9,4,黑市商人,200,26,0,150,0,1,14,21000363,5,0
90416,9,4,黑市商人,100,26,0,150,0,1,14,21000372,5,0
90417,9,4,黑市商人,600,26,0,150,0,1,14,21000353,5,0
90418,9,4,黑市商人,600,26,0,150,0,1,14,21000352,5,0
90419,9,4,黑市商人,600,26,0,150,0,1,14,21000378,5,0
90420,9,4,黑市商人,600,26,0,150,0,1,14,21000388,5,0
90421,9,4,黑市商人,600,26,0,150,0,1,14,21000366,5,0
90422,9,4,黑市商人,400,26,0,150,0,1,14,21000365,5,0
90423,9,4,黑市商人,200,26,0,150,0,1,14,21000383,5,0
90424,9,4,黑市商人,100,26,0,150,0,1,14,21000373,5,0
90425,9,4,黑市商人,600,26,0,150,0,1,14,21000356,5,0
