id,play_name,face,frame,group,is_visible,play_lv,monster_id1,monster_id2,monster_id3,monster_id4,monster_level1,monster_level2,monster_level3,monster_level4,monster_skill_level1,monster_skill_level2,monster_skill_level3,monster_skill_level4,monster_star1,monster_star2,monster_star3,monster_star4,monster_equip1,monster_equip2,monster_equip3,monster_equip4,career,efficiency,rob_money,rob_exp,score,battle_num
100031303070,真新镇的小林,80001,90001,100031303,0,70,1010333,1010336,1010347,1010349,80,80,80,80,70|70|70|70|70,70|70|70|70|70,70|70|70|70|70,70|70|70|70|70,12,12,12,12,11,11,11,11,1,193840,0,0,0,0
100031303071,真新镇的小林,80001,90001,100031303,0,71,1010333,1010336,1010347,1010349,81,81,81,81,71|71|71|71|71,71|71|71|71|71,71|71|71|71|71,71|71|71|71|71,13,13,13,13,12,12,12,12,1,204898,0,0,0,0
100031303072,真新镇的小林,80001,90001,100031303,0,72,1010333,1010336,1010347,1010349,82,82,82,82,72|72|72|72|72,72|72|72|72|72,72|72|72|72|72,72|72|72|72|72,13,13,13,13,12,12,12,12,1,206565,0,0,0,0
100031303073,真新镇的小林,80001,90001,100031303,0,73,1010333,1010336,1010347,1010349,83,83,83,83,73|73|73|73|73,73|73|73|73|73,73|73|73|73|73,73|73|73|73|73,13,13,13,13,12,12,12,12,1,208231,0,0,0,0
100031303074,真新镇的小林,80001,90001,100031303,0,74,1010333,1010336,1010347,1010349,84,84,84,84,74|74|74|74|74,74|74|74|74|74,74|74|74|74|74,74|74|74|74|74,13,13,13,13,12,12,12,12,1,209897,0,0,0,0
100031303075,真新镇的小林,80001,90001,100031303,0,75,1010333,1010336,1010347,1010349,85,85,85,85,75|75|75|75|75,75|75|75|75|75,75|75|75|75|75,75|75|75|75|75,13,13,13,13,12,12,12,12,1,211564,0,0,0,0
100031303076,真新镇的小林,80001,90001,100031303,0,76,1010333,1010336,1010347,1010349,86,86,86,86,76|76|76|76|76,76|76|76|76|76,76|76|76|76|76,76|76|76|76|76,14,14,14,14,12,12,12,12,1,222079,0,0,0,0
100031303077,真新镇的小林,80001,90001,100031303,0,77,1010333,1010336,1010347,1010349,87,87,87,87,77|77|77|77|77,77|77|77|77|77,77|77|77|77|77,77|77|77|77|77,14,14,14,14,12,12,12,12,1,223849,0,0,0,0
100031303078,真新镇的小林,80001,90001,100031303,0,78,1010333,1010336,1010347,1010349,88,88,88,88,78|78|78|78|78,78|78|78|78|78,78|78|78|78|78,78|78|78|78|78,14,14,14,14,12,12,12,12,1,225618,0,0,0,0
100031303079,真新镇的小林,80001,90001,100031303,0,79,1010333,1010336,1010347,1010349,89,89,89,89,79|79|79|79|79,79|79|79|79|79,79|79|79|79|79,79|79|79|79|79,14,14,14,14,12,12,12,12,1,227395,0,0,0,0
100031303080,真新镇的小林,80001,90001,100031303,0,80,1011333,1011336,1011347,1011349,90,90,90,90,80|80|80|80|80,80|80|80|80|80,80|80|80|80|80,80|80|80|80|80,14,14,14,14,12,12,12,12,1,242695,0,0,0,0
100031303081,真新镇的小林,80001,90001,100031303,0,81,1011333,1011336,1011347,1011349,91,91,91,91,81|81|81|81|81,81|81|81|81|81,81|81|81|81|81,81|81|81|81|81,15,15,15,15,13,13,13,13,1,255003,0,0,0,0
100031303082,真新镇的小林,80001,90001,100031303,0,82,1011333,1011336,1011347,1011349,92,92,92,92,82|82|82|82|82,82|82|82|82|82,82|82|82|82|82,82|82|82|82|82,15,15,15,15,13,13,13,13,1,256873,0,0,0,0
100031303083,真新镇的小林,80001,90001,100031303,0,83,1011333,1011336,1011347,1011349,93,93,93,93,83|83|83|83|83,83|83|83|83|83,83|83|83|83|83,83|83|83|83|83,15,15,15,15,13,13,13,13,1,258753,0,0,0,0
100031303084,真新镇的小林,80001,90001,100031303,0,84,1011333,1011336,1011347,1011349,94,94,94,94,84|84|84|84|84,84|84|84|84|84,84|84|84|84|84,84|84|84|84|84,15,15,15,15,13,13,13,13,1,260623,0,0,0,0
100031303085,真新镇的小林,80001,90001,100031303,0,85,1011333,1011336,1011347,1011349,95,95,95,95,85|85|85|85|85,85|85|85|85|85,85|85|85|85|85,85|85|85|85|85,15,15,15,15,13,13,13,13,1,262502,0,0,0,0
100031303086,真新镇的小林,80001,90001,100031303,0,86,1011333,1011336,1011347,1011349,96,96,96,96,86|86|86|86|86,86|86|86|86|86,86|86|86|86|86,86|86|86|86|86,16,16,16,16,13,13,13,13,1,274267,0,0,0,0
100031303087,真新镇的小林,80001,90001,100031303,0,87,1011333,1011336,1011347,1011349,97,97,97,97,87|87|87|87|87,87|87|87|87|87,87|87|87|87|87,87|87|87|87|87,16,16,16,16,13,13,13,13,1,276250,0,0,0,0
100031303088,真新镇的小林,80001,90001,100031303,0,88,1011333,1011336,1011347,1011349,98,98,98,98,88|88|88|88|88,88|88|88|88|88,88|88|88|88|88,88|88|88|88|88,16,16,16,16,13,13,13,13,1,278223,0,0,0,0
100031303089,真新镇的小林,80001,90001,100031303,0,89,1011333,1011336,1011347,1011349,99,99,99,99,89|89|89|89|89,89|89|89|89|89,89|89|89|89|89,89|89|89|89|89,16,16,16,16,13,13,13,13,1,280203,0,0,0,0
100031303090,真新镇的小林,80001,90001,100031303,0,90,1012333,1012336,1012347,1012349,100,100,100,100,90|90|90|90|90,90|90|90|90|90,90|90|90|90|90,90|90|90|90|90,16,16,16,16,13,13,13,13,1,297403,0,0,0,0
100031304020,真新镇的小林,80001,90001,100031304,0,20,1005357,1005345,1005359,1005363,30,30,30,30,20|20|20|20|20,20|20|20|20|20,20|20|20|20|20,20|20|20|20|20,3,3,3,3,7,7,7,7,1,45002,0,0,0,0
100031304021,真新镇的小林,80001,90001,100031304,0,21,1005357,1005345,1005359,1005363,31,31,31,31,21|21|21|21|21,21|21|21|21|21,21|21|21|21|21,21|21|21|21|21,3,3,3,3,7,7,7,7,1,45759,24000,4800,0,0
100031304022,真新镇的小林,80001,90001,100031304,0,22,1005357,1005345,1005359,1005363,32,32,32,32,22|22|22|22|22,22|22|22|22|22,22|22|22|22|22,22|22|22|22|22,3,3,3,3,7,7,7,7,1,46508,25200,5040,0,0
100031304023,真新镇的小林,80001,90001,100031304,0,23,1005357,1005345,1005359,1005363,33,33,33,33,23|23|23|23|23,23|23|23|23|23,23|23|23|23|23,23|23|23|23|23,3,3,3,3,7,7,7,7,1,47265,26400,5280,0,0
100031304024,真新镇的小林,80001,90001,100031304,0,24,1005357,1005345,1005359,1005363,34,34,34,34,24|24|24|24|24,24|24|24|24|24,24|24|24|24|24,24|24|24|24|24,3,3,3,3,7,7,7,7,1,48014,27600,5520,0,0
100031304025,真新镇的小林,80001,90001,100031304,0,25,1005357,1005345,1005359,1005363,35,35,35,35,25|25|25|25|25,25|25|25|25|25,25|25|25|25|25,25|25|25|25|25,3,3,3,3,7,7,7,7,1,48771,28800,5760,0,0
100031304026,真新镇的小林,80001,90001,100031304,0,26,1005357,1005345,1005359,1005363,36,36,36,36,26|26|26|26|26,26|26|26|26|26,26|26|26|26|26,26|26|26|26|26,4,4,4,4,7,7,7,7,1,53912,30000,6000,0,0
100031304027,真新镇的小林,80001,90001,100031304,0,27,1005357,1005345,1005359,1005363,37,37,37,37,27|27|27|27|27,27|27|27|27|27,27|27|27|27|27,27|27|27|27|27,4,4,4,4,7,7,7,7,1,54795,31200,6240,0,0
100031304028,真新镇的小林,80001,90001,100031304,0,28,1005357,1005345,1005359,1005363,38,38,38,38,28|28|28|28|28,28|28|28|28|28,28|28|28|28|28,28|28|28|28|28,4,4,4,4,7,7,7,7,1,55666,32400,6480,0,0
100031304029,真新镇的小林,80001,90001,100031304,0,29,1005357,1005345,1005359,1005363,39,39,39,39,29|29|29|29|29,29|29|29|29|29,29|29|29|29|29,29|29|29|29|29,4,4,4,4,7,7,7,7,1,56548,33600,6720,0,0
100031304030,真新镇的小林,80001,90001,100031304,0,30,1006357,1006345,1006359,1006363,40,40,40,40,30|30|30|30|30,30|30|30|30|30,30|30|30|30|30,30|30|30|30|30,4,4,4,4,8,8,8,8,1,66065,34800,6960,0,0
100031304031,真新镇的小林,80001,90001,100031304,0,31,1006357,1006345,1006359,1006363,41,41,41,41,31|31|31|31|31,31|31|31|31|31,31|31|31|31|31,31|31|31|31|31,5,5,5,5,8,8,8,8,1,71968,36000,7200,0,0
100031304032,真新镇的小林,80001,90001,100031304,0,32,1006357,1006345,1006359,1006363,42,42,42,42,32|32|32|32|32,32|32|32|32|32,32|32|32|32|32,32|32|32|32|32,5,5,5,5,8,8,8,8,1,72972,37200,7440,0,0
100031304033,真新镇的小林,80001,90001,100031304,0,33,1006357,1006345,1006359,1006363,43,43,43,43,33|33|33|33|33,33|33|33|33|33,33|33|33|33|33,33|33|33|33|33,5,5,5,5,8,8,8,8,1,73976,38400,7680,0,0
100031304034,真新镇的小林,80001,90001,100031304,0,34,1006357,1006345,1006359,1006363,44,44,44,44,34|34|34|34|34,34|34|34|34|34,34|34|34|34|34,34|34|34|34|34,5,5,5,5,8,8,8,8,1,74980,39600,7920,0,0
100031304035,真新镇的小林,80001,90001,100031304,0,35,1006357,1006345,1006359,1006363,45,45,45,45,35|35|35|35|35,35|35|35|35|35,35|35|35|35|35,35|35|35|35|35,5,5,5,5,8,8,8,8,1,75984,40800,8160,0,0
100031304036,真新镇的小林,80001,90001,100031304,0,36,1006357,1006345,1006359,1006363,46,46,46,46,36|36|36|36|36,36|36|36|36|36,36|36|36|36|36,36|36|36|36|36,6,6,6,6,8,8,8,8,1,82631,42000,8400,0,0
100031304037,真新镇的小林,80001,90001,100031304,0,37,1006357,1006345,1006359,1006363,47,47,47,47,37|37|37|37|37,37|37|37|37|37,37|37|37|37|37,37|37|37|37|37,6,6,6,6,8,8,8,8,1,83761,43200,8640,0,0
100031304038,真新镇的小林,80001,90001,100031304,0,38,1006357,1006345,1006359,1006363,48,48,48,48,38|38|38|38|38,38|38|38|38|38,38|38|38|38|38,38|38|38|38|38,6,6,6,6,8,8,8,8,1,84888,44400,8880,0,0
100031304039,真新镇的小林,80001,90001,100031304,0,39,1006357,1006345,1006359,1006363,49,49,49,49,39|39|39|39|39,39|39|39|39|39,39|39|39|39|39,39|39|39|39|39,6,6,6,6,8,8,8,8,1,86024,45600,9120,0,0
100031304040,真新镇的小林,80001,90001,100031304,0,40,1007357,1007345,1007359,1007363,50,50,50,50,40|40|40|40|40,40|40|40|40|40,40|40|40|40|40,40|40|40|40|40,6,6,6,6,8,8,8,8,1,96958,46800,9360,0,0
100031304041,真新镇的小林,80001,90001,100031304,0,41,1007357,1007345,1007359,1007363,51,51,51,51,41|41|41|41|41,41|41|41|41|41,41|41|41|41|41,41|41|41|41|41,7,7,7,7,9,9,9,9,1,104831,48000,9600,0,0
100031304042,真新镇的小林,80001,90001,100031304,0,42,1007357,1007345,1007359,1007363,52,52,52,52,42|42|42|42|42,42|42|42|42|42,42|42|42|42|42,42|42|42|42|42,7,7,7,7,9,9,9,9,1,106082,49200,9840,0,0
100031304043,真新镇的小林,80001,90001,100031304,0,43,1007357,1007345,1007359,1007363,53,53,53,53,43|43|43|43|43,43|43|43|43|43,43|43|43|43|43,43|43|43|43|43,7,7,7,7,9,9,9,9,1,107341,50400,10080,0,0
100031304044,真新镇的小林,80001,90001,100031304,0,44,1007357,1007345,1007359,1007363,54,54,54,54,44|44|44|44|44,44|44|44|44|44,44|44|44|44|44,44|44|44|44|44,7,7,7,7,9,9,9,9,1,108592,51600,10320,0,0
100031304045,真新镇的小林,80001,90001,100031304,0,45,1007357,1007345,1007359,1007363,55,55,55,55,45|45|45|45|45,45|45|45|45|45,45|45|45|45|45,45|45|45|45|45,7,7,7,7,9,9,9,9,1,109851,52800,10560,0,0
100031304046,真新镇的小林,80001,90001,100031304,0,46,1007357,1007345,1007359,1007363,56,56,56,56,46|46|46|46|46,46|46|46|46|46,46|46|46|46|46,46|46|46|46|46,8,8,8,8,9,9,9,9,1,118004,54000,10800,0,0
100031304047,真新镇的小林,80001,90001,100031304,0,47,1007357,1007345,1007359,1007363,57,57,57,57,47|47|47|47|47,47|47|47|47|47,47|47|47|47|47,47|47|47|47|47,8,8,8,8,9,9,9,9,1,119389,55200,11040,0,0
100031304048,真新镇的小林,80001,90001,100031304,0,48,1007357,1007345,1007359,1007363,58,58,58,58,48|48|48|48|48,48|48|48|48|48,48|48|48|48|48,48|48|48|48|48,8,8,8,8,9,9,9,9,1,120762,56400,11280,0,0
100031304049,真新镇的小林,80001,90001,100031304,0,49,1007357,1007345,1007359,1007363,59,59,59,59,49|49|49|49|49,49|49|49|49|49,49|49|49|49|49,49|49|49|49|49,8,8,8,8,9,9,9,9,1,122146,57600,11520,0,0
100031304050,真新镇的小林,80001,90001,100031304,0,50,1008357,1008345,1008359,1008363,60,60,60,60,50|50|50|50|50,50|50|50|50|50,50|50|50|50|50,50|50|50|50|50,8,8,8,8,9,9,9,9,1,134963,58800,11760,0,0
100031304051,真新镇的小林,80001,90001,100031304,0,51,1008357,1008345,1008359,1008363,61,61,61,61,51|51|51|51|51,51|51|51|51|51,51|51|51|51|51,51|51|51|51|51,9,9,9,9,10,10,10,10,1,144342,60000,12000,0,0
100031304052,真新镇的小林,80001,90001,100031304,0,52,1008357,1008345,1008359,1008363,62,62,62,62,52|52|52|52|52,52|52|52|52|52,52|52|52|52|52,52|52|52|52|52,9,9,9,9,10,10,10,10,1,145848,0,0,0,0
100031304053,真新镇的小林,80001,90001,100031304,0,53,1008357,1008345,1008359,1008363,63,63,63,63,53|53|53|53|53,53|53|53|53|53,53|53|53|53|53,53|53|53|53|53,9,9,9,9,10,10,10,10,1,147354,0,0,0,0
100031304054,真新镇的小林,80001,90001,100031304,0,54,1008357,1008345,1008359,1008363,64,64,64,64,54|54|54|54|54,54|54|54|54|54,54|54|54|54|54,54|54|54|54|54,9,9,9,9,10,10,10,10,1,148860,0,0,0,0
100031304055,真新镇的小林,80001,90001,100031304,0,55,1008357,1008345,1008359,1008363,65,65,65,65,55|55|55|55|55,55|55|55|55|55,55|55|55|55|55,55|55|55|55|55,9,9,9,9,10,10,10,10,1,150366,0,0,0,0
100031304056,真新镇的小林,80001,90001,100031304,0,56,1008357,1008345,1008359,1008363,66,66,66,66,56|56|56|56|56,56|56|56|56|56,56|56|56|56|56,56|56|56|56|56,10,10,10,10,10,10,10,10,1,160025,0,0,0,0
100031304057,真新镇的小林,80001,90001,100031304,0,57,1008357,1008345,1008359,1008363,67,67,67,67,57|57|57|57|57,57|57|57|57|57,57|57|57|57|57,57|57|57|57|57,10,10,10,10,10,10,10,10,1,161658,0,0,0,0
100031304058,真新镇的小林,80001,90001,100031304,0,58,1008357,1008345,1008359,1008363,68,68,68,68,58|58|58|58|58,58|58|58|58|58,58|58|58|58|58,58|58|58|58|58,10,10,10,10,10,10,10,10,1,163286,0,0,0,0
100031304059,真新镇的小林,80001,90001,100031304,0,59,1008357,1008345,1008359,1008363,69,69,69,69,59|59|59|59|59,59|59|59|59|59,59|59|59|59|59,59|59|59|59|59,10,10,10,10,10,10,10,10,1,164924,0,0,0,0
100031304060,真新镇的小林,80001,90001,100031304,0,60,1009357,1009345,1009359,1009363,70,70,70,70,60|60|60|60|60,60|60|60|60|60,60|60|60|60|60,60|60|60|60|60,10,10,10,10,10,10,10,10,1,179632,0,0,0,0
100031304061,真新镇的小林,80001,90001,100031304,0,61,1009357,1009345,1009359,1009363,71,71,71,71,61|61|61|61|61,61|61|61|61|61,61|61|61|61|61,61|61|61|61|61,11,11,11,11,11,11,11,11,1,192141,0,0,0,0
100031304062,真新镇的小林,80001,90001,100031304,0,62,1009357,1009345,1009359,1009363,72,72,72,72,62|62|62|62|62,62|62|62|62|62,62|62|62|62|62,62|62|62|62|62,11,11,11,11,11,11,11,11,1,193894,0,0,0,0
100031304063,真新镇的小林,80001,90001,100031304,0,63,1009357,1009345,1009359,1009363,73,73,73,73,63|63|63|63|63,63|63|63|63|63,63|63|63|63|63,63|63|63|63|63,11,11,11,11,11,11,11,11,1,195655,0,0,0,0
100031304064,真新镇的小林,80001,90001,100031304,0,64,1009357,1009345,1009359,1009363,74,74,74,74,64|64|64|64|64,64|64|64|64|64,64|64|64|64|64,64|64|64|64|64,11,11,11,11,11,11,11,11,1,197408,0,0,0,0
100031304065,真新镇的小林,80001,90001,100031304,0,65,1009357,1009345,1009359,1009363,75,75,75,75,65|65|65|65|65,65|65|65|65|65,65|65|65|65|65,65|65|65|65|65,11,11,11,11,11,11,11,11,1,199169,0,0,0,0
100031304066,真新镇的小林,80001,90001,100031304,0,66,1009357,1009345,1009359,1009363,76,76,76,76,66|66|66|66|66,66|66|66|66|66,66|66|66|66|66,66|66|66|66|66,12,12,12,12,11,11,11,11,1,210334,0,0,0,0
100031304067,真新镇的小林,80001,90001,100031304,0,67,1009357,1009345,1009359,1009363,77,77,77,77,67|67|67|67|67,67|67|67|67|67,67|67|67|67|67,67|67|67|67|67,12,12,12,12,11,11,11,11,1,212221,0,0,0,0
100031304068,真新镇的小林,80001,90001,100031304,0,68,1009357,1009345,1009359,1009363,78,78,78,78,68|68|68|68|68,68|68|68|68|68,68|68|68|68|68,68|68|68|68|68,12,12,12,12,11,11,11,11,1,214096,0,0,0,0
100031304069,真新镇的小林,80001,90001,100031304,0,69,1009357,1009345,1009359,1009363,79,79,79,79,69|69|69|69|69,69|69|69|69|69,69|69|69|69|69,69|69|69|69|69,12,12,12,12,11,11,11,11,1,215982,0,0,0,0
100031304070,真新镇的小林,80001,90001,100031304,0,70,1010357,1010345,1010359,1010363,80,80,80,80,70|70|70|70|70,70|70|70|70|70,70|70|70|70|70,70|70|70|70|70,12,12,12,12,11,11,11,11,1,232570,0,0,0,0
100031304071,真新镇的小林,80001,90001,100031304,0,71,1010357,1010345,1010359,1010363,81,81,81,81,71|71|71|71|71,71|71|71|71|71,71|71|71|71|71,71|71|71|71|71,13,13,13,13,12,12,12,12,1,245657,0,0,0,0
100031304072,真新镇的小林,80001,90001,100031304,0,72,1010357,1010345,1010359,1010363,82,82,82,82,72|72|72|72|72,72|72|72|72|72,72|72|72|72|72,72|72|72|72|72,13,13,13,13,12,12,12,12,1,247665,0,0,0,0
100031304073,真新镇的小林,80001,90001,100031304,0,73,1010357,1010345,1010359,1010363,83,83,83,83,73|73|73|73|73,73|73|73|73|73,73|73|73|73|73,73|73|73|73|73,13,13,13,13,12,12,12,12,1,249673,0,0,0,0
100031304074,真新镇的小林,80001,90001,100031304,0,74,1010357,1010345,1010359,1010363,84,84,84,84,74|74|74|74|74,74|74|74|74|74,74|74|74|74|74,74|74|74|74|74,13,13,13,13,12,12,12,12,1,251681,0,0,0,0
100031304075,真新镇的小林,80001,90001,100031304,0,75,1010357,1010345,1010359,1010363,85,85,85,85,75|75|75|75|75,75|75|75|75|75,75|75|75|75|75,75|75|75|75|75,13,13,13,13,12,12,12,12,1,253689,0,0,0,0
100031304076,真新镇的小林,80001,90001,100031304,0,76,1010357,1010345,1010359,1010363,86,86,86,86,76|76|76|76|76,76|76|76|76|76,76|76|76|76|76,76|76|76|76|76,14,14,14,14,12,12,12,12,1,266360,0,0,0,0
100031304077,真新镇的小林,80001,90001,100031304,0,77,1010357,1010345,1010359,1010363,87,87,87,87,77|77|77|77|77,77|77|77|77|77,77|77|77|77|77,77|77|77|77|77,14,14,14,14,12,12,12,12,1,268494,0,0,0,0
100031304078,真新镇的小林,80001,90001,100031304,0,78,1010357,1010345,1010359,1010363,88,88,88,88,78|78|78|78|78,78|78|78|78|78,78|78|78|78|78,78|78|78|78|78,14,14,14,14,12,12,12,12,1,270624,0,0,0,0
100031304079,真新镇的小林,80001,90001,100031304,0,79,1010357,1010345,1010359,1010363,89,89,89,89,79|79|79|79|79,79|79|79|79|79,79|79|79|79|79,79|79|79|79|79,14,14,14,14,12,12,12,12,1,272765,0,0,0,0
100031304080,真新镇的小林,80001,90001,100031304,0,80,1011357,1011345,1011359,1011363,90,90,90,90,80|80|80|80|80,80|80|80|80|80,80|80|80|80|80,80|80|80|80|80,14,14,14,14,12,12,12,12,1,291235,0,0,0,0
100031304081,真新镇的小林,80001,90001,100031304,0,81,1011357,1011345,1011359,1011363,91,91,91,91,81|81|81|81|81,81|81|81|81|81,81|81|81|81|81,81|81|81|81|81,15,15,15,15,13,13,13,13,1,305828,0,0,0,0
100031304082,真新镇的小林,80001,90001,100031304,0,82,1011357,1011345,1011359,1011363,92,92,92,92,82|82|82|82|82,82|82|82|82|82,82|82|82|82|82,82|82|82|82|82,15,15,15,15,13,13,13,13,1,308083,0,0,0,0
100031304083,真新镇的小林,80001,90001,100031304,0,83,1011357,1011345,1011359,1011363,93,93,93,93,83|83|83|83|83,83|83|83|83|83,83|83|83|83|83,83|83|83|83|83,15,15,15,15,13,13,13,13,1,310346,0,0,0,0
100031304084,真新镇的小林,80001,90001,100031304,0,84,1011357,1011345,1011359,1011363,94,94,94,94,84|84|84|84|84,84|84|84|84|84,84|84|84|84|84,84|84|84|84|84,15,15,15,15,13,13,13,13,1,312601,0,0,0,0
100031304085,真新镇的小林,80001,90001,100031304,0,85,1011357,1011345,1011359,1011363,95,95,95,95,85|85|85|85|85,85|85|85|85|85,85|85|85|85|85,85|85|85|85|85,15,15,15,15,13,13,13,13,1,314864,0,0,0,0
100031304086,真新镇的小林,80001,90001,100031304,0,86,1011357,1011345,1011359,1011363,96,96,96,96,86|86|86|86|86,86|86|86|86|86,86|86|86|86|86,86|86|86|86|86,16,16,16,16,13,13,13,13,1,329041,0,0,0,0
100031304087,真新镇的小林,80001,90001,100031304,0,87,1011357,1011345,1011359,1011363,97,97,97,97,87|87|87|87|87,87|87|87|87|87,87|87|87|87|87,87|87|87|87|87,16,16,16,16,13,13,13,13,1,331430,0,0,0,0
100031304088,真新镇的小林,80001,90001,100031304,0,88,1011357,1011345,1011359,1011363,98,98,98,98,88|88|88|88|88,88|88|88|88|88,88|88|88|88|88,88|88|88|88|88,16,16,16,16,13,13,13,13,1,333807,0,0,0,0
100031304089,真新镇的小林,80001,90001,100031304,0,89,1011357,1011345,1011359,1011363,99,99,99,99,89|89|89|89|89,89|89|89|89|89,89|89|89|89|89,89|89|89|89|89,16,16,16,16,13,13,13,13,1,336195,0,0,0,0
100031304090,真新镇的小林,80001,90001,100031304,0,90,1012357,1012345,1012359,1012363,100,100,100,100,90|90|90|90|90,90|90|90|90|90,90|90|90|90|90,90|90|90|90|90,16,16,16,16,13,13,13,13,1,356968,0,0,0,0
100031305020,真新镇的小林,80001,90001,100031305,0,20,1005368,1005352,1005355,1005335,30,30,30,30,20|20|20|20|20,20|20|20|20|20,20|20|20|20|20,20|20|20|20|20,3,3,3,3,7,7,7,7,1,43399,0,0,0,0
100031305021,真新镇的小林,80001,90001,100031305,0,21,1005368,1005352,1005355,1005335,31,31,31,31,21|21|21|21|21,21|21|21|21|21,21|21|21|21|21,21|21|21|21|21,3,3,3,3,7,7,7,7,1,44129,24000,4800,0,0
100031305022,真新镇的小林,80001,90001,100031305,0,22,1005368,1005352,1005355,1005335,32,32,32,32,22|22|22|22|22,22|22|22|22|22,22|22|22|22|22,22|22|22|22|22,3,3,3,3,7,7,7,7,1,44851,25200,5040,0,0
100031305023,真新镇的小林,80001,90001,100031305,0,23,1005368,1005352,1005355,1005335,33,33,33,33,23|23|23|23|23,23|23|23|23|23,23|23|23|23|23,23|23|23|23|23,3,3,3,3,7,7,7,7,1,45581,26400,5280,0,0
100031305024,真新镇的小林,80001,90001,100031305,0,24,1005368,1005352,1005355,1005335,34,34,34,34,24|24|24|24|24,24|24|24|24|24,24|24|24|24|24,24|24|24|24|24,3,3,3,3,7,7,7,7,1,46303,27600,5520,0,0
100031305025,真新镇的小林,80001,90001,100031305,0,25,1005368,1005352,1005355,1005335,35,35,35,35,25|25|25|25|25,25|25|25|25|25,25|25|25|25|25,25|25|25|25|25,3,3,3,3,7,7,7,7,1,47033,28800,5760,0,0
100031305026,真新镇的小林,80001,90001,100031305,0,26,1005368,1005352,1005355,1005335,36,36,36,36,26|26|26|26|26,26|26|26|26|26,26|26|26|26|26,26|26|26|26|26,4,4,4,4,7,7,7,7,1,51989,30000,6000,0,0
100031305027,真新镇的小林,80001,90001,100031305,0,27,1005368,1005352,1005355,1005335,37,37,37,37,27|27|27|27|27,27|27|27|27|27,27|27|27|27|27,27|27|27|27|27,4,4,4,4,7,7,7,7,1,52841,31200,6240,0,0
100031305028,真新镇的小林,80001,90001,100031305,0,28,1005368,1005352,1005355,1005335,38,38,38,38,28|28|28|28|28,28|28|28|28|28,28|28|28|28|28,28|28|28|28|28,4,4,4,4,7,7,7,7,1,53682,32400,6480,0,0
100031305029,真新镇的小林,80001,90001,100031305,0,29,1005368,1005352,1005355,1005335,39,39,39,39,29|29|29|29|29,29|29|29|29|29,29|29|29|29|29,29|29|29|29|29,4,4,4,4,7,7,7,7,1,54531,33600,6720,0,0
100031305030,真新镇的小林,80001,90001,100031305,0,30,1006368,1006352,1006355,1006335,40,40,40,40,30|30|30|30|30,30|30|30|30|30,30|30|30|30|30,30|30|30|30|30,4,4,4,4,8,8,8,8,1,63690,34800,6960,0,0
100031305031,真新镇的小林,80001,90001,100031305,0,31,1006368,1006352,1006355,1006335,41,41,41,41,31|31|31|31|31,31|31|31|31|31,31|31|31|31|31,31|31|31|31|31,5,5,5,5,8,8,8,8,1,69382,36000,7200,0,0
100031305032,真新镇的小林,80001,90001,100031305,0,32,1006368,1006352,1006355,1006335,42,42,42,42,32|32|32|32|32,32|32|32|32|32,32|32|32|32|32,32|32|32|32|32,5,5,5,5,8,8,8,8,1,70350,37200,7440,0,0
100031305033,真新镇的小林,80001,90001,100031305,0,33,1006368,1006352,1006355,1006335,43,43,43,43,33|33|33|33|33,33|33|33|33|33,33|33|33|33|33,33|33|33|33|33,5,5,5,5,8,8,8,8,1,71318,38400,7680,0,0
100031305034,真新镇的小林,80001,90001,100031305,0,34,1006368,1006352,1006355,1006335,44,44,44,44,34|34|34|34|34,34|34|34|34|34,34|34|34|34|34,34|34|34|34|34,5,5,5,5,8,8,8,8,1,72286,39600,7920,0,0
100031305035,真新镇的小林,80001,90001,100031305,0,35,1006368,1006352,1006355,1006335,45,45,45,45,35|35|35|35|35,35|35|35|35|35,35|35|35|35|35,35|35|35|35|35,5,5,5,5,8,8,8,8,1,73254,40800,8160,0,0
100031305036,真新镇的小林,80001,90001,100031305,0,36,1006368,1006352,1006355,1006335,46,46,46,46,36|36|36|36|36,36|36|36|36|36,36|36|36|36|36,36|36|36|36|36,6,6,6,6,8,8,8,8,1,79662,42000,8400,0,0
100031305037,真新镇的小林,80001,90001,100031305,0,37,1006368,1006352,1006355,1006335,47,47,47,47,37|37|37|37|37,37|37|37|37|37,37|37|37|37|37,37|37|37|37|37,6,6,6,6,8,8,8,8,1,80752,43200,8640,0,0
100031305038,真新镇的小林,80001,90001,100031305,0,38,1006368,1006352,1006355,1006335,48,48,48,48,38|38|38|38|38,38|38|38|38|38,38|38|38|38|38,38|38|38|38|38,6,6,6,6,8,8,8,8,1,81839,44400,8880,0,0
100031305039,真新镇的小林,80001,90001,100031305,0,39,1006368,1006352,1006355,1006335,49,49,49,49,39|39|39|39|39,39|39|39|39|39,39|39|39|39|39,39|39|39|39|39,6,6,6,6,8,8,8,8,1,82934,45600,9120,0,0
100031305040,真新镇的小林,80001,90001,100031305,0,40,1007368,1007352,1007355,1007335,50,50,50,50,40|40|40|40|40,40|40|40|40|40,40|40|40|40|40,40|40|40|40|40,6,6,6,6,8,8,8,8,1,93441,46800,9360,0,0
100031305041,真新镇的小林,80001,90001,100031305,0,41,1007368,1007352,1007355,1007335,51,51,51,51,41|41|41|41|41,41|41|41|41|41,41|41|41|41|41,41|41|41|41|41,7,7,7,7,9,9,9,9,1,101048,48000,9600,0,0
