id,name,type,prev,post,openlv,boss_type,boss_icon,sp,max,sceneID,area,group1,group2,group3,group4,group5,stone,stone_num,itemfirst_id,itemdrops_id,bossdrops_id,first_reward1,gold_reward,word,dropmonster,buffid,buffpose,goldenstore,silverstore,fborder,fbdepict,makingdrop
101920,葛吉花,1,101919,102011|201911,36,1,204023,7,99999,1019,3,1019201,1019202,1019206,0,0,1,1,0,24202,0,7,4,word_y033,0,1,50,0,0,10,回到主场的葛吉花迸发出了惊人力量,"[[770004,14]]"
102011,火车站,1,101920,102012,37,3,200632,7,99999,1020,3,1020111,1020112,1020116,0,0,1,1,0,23001,0,7,4,word_y033,0,1,50,0,0,1,这所庞大的建筑是奇楠市的主要枢纽噢,"[[0,8],[0,16]]"
102012,铁道,1,102011,102013,37,3,200632,7,99999,1020,3,1020121,1020122,1020126,0,0,1,1,0,23001,0,7,4,word_y033,0,1,50,0,0,2,沿着铁道可以走遍城市里的每个角落,"[[0,8],[0,16]]"
102013,沿途风景,1,102012,102014,37,3,200632,7,99999,1020,3,1020131,1020132,1020136,0,0,1,1,0,23001,0,7,4,word_y033,0,1,50,0,0,3,一路沿着铁道过来，风景美不胜收,"[[0,8],[0,16]]"
102014,原野,1,102013,102015,37,3,200632,7,99999,1020,3,1020141,1020142,1020146,0,0,1,1,0,23001,0,7,4,word_y033,0,1,50,0,0,4,铁道的尽头是一片广袤的原野,"[[0,8],[0,16]]"
102015,朋友原野区,1,102014,102016,37,2,-204493,7,99999,1020,3,1020151,1020152,1020156,0,0,1,1,0,23001,0,7,4,word_y033,0,1,50,0,0,5,原野上都是三三两两的训练家在切磋对战,"[[0,8],[0,16]]"
102016,城区,1,102015,102017,37,3,200632,7,99999,1020,3,1020161,1020162,1020166,0,0,1,1,0,23001,0,7,4,word_y033,0,1,50,0,0,6,越过原野，便是奇楠城区了,"[[0,8],[0,16]]"
102017,紫红奇楠,1,102016,102018,37,3,200632,7,99999,1020,3,1020171,1020172,1020176,0,0,1,1,0,23001,0,7,4,word_y033,0,1,50,0,0,7,奇楠的建筑风格都是红瓦紫墙，甚是可爱,"[[0,8],[0,16]]"
102018,奇楠核心,1,102017,102019,37,3,200632,7,99999,1020,3,1020181,1020182,1020186,0,0,1,1,0,23001,0,7,4,word_y033,0,1,50,0,0,8,城区的中央是一座高耸的房子，戒备森严,"[[0,8],[0,16]]"
102019,对战之路,1,102018,102020,37,3,200632,7,99999,1020,3,1020191,1020192,1020196,0,0,1,1,0,23001,0,7,4,word_y033,0,1,50,0,0,9,通往房子的路上沿途群众都是毕恭毕敬的,"[[0,8],[0,16]]"
102020,对战宅邸,1,102019,102111|202011,37,1,204553,7,99999,1020,3,1020201,1020202,1020206,0,0,1,1,0,24202,0,7,4,word_y033,0,1,50,0,0,10,在这间宅邸里，经过原野锻炼的玩家将进行正式对战,"[[780004,14]]"
102111,漫步遥香,1,102020,102112,38,3,200632,7,99999,1021,3,1021111,1021112,1021116,0,0,1,1,0,23001,0,7,4,word_y033,0,1,50,0,0,1,这是一座适合悠然漫步的城市,"[[0,8],[0,16]]"
102112,北部高山,1,102111,102113,38,3,200632,7,99999,1021,3,1021121,1021122,1021126,0,0,1,1,0,23001,0,7,4,word_y033,0,1,50,0,0,2,登上北边的山峰会收获怎样的美景？,"[[0,8],[0,16]]"
102113,连地洞穴,1,102112,102114,38,3,200632,7,99999,1021,3,1021131,1021132,1021136,0,0,1,1,0,23001,0,7,4,word_y033,0,1,50,0,0,3,山腰眼子上的洞穴深不可测,"[[0,8],[0,16]]"
102114,海风,1,102113,102115,38,3,200632,7,99999,1021,3,1021141,1021142,1021146,0,0,1,1,0,23001,0,7,4,word_y033,0,1,50,0,0,4,随着洞穴的的深入，咸腥的风徐徐吹来,"[[0,8],[0,16]]"
102115,曙光,1,102114,102116,38,2,-204793,7,99999,1021,3,1021151,1021152,1021156,0,0,1,1,0,23001,0,7,4,word_y033,0,1,50,0,0,5,光！上帝说要有光，于是便走出了洞穴,"[[0,8],[0,16]]"
102116,海滩,1,102115,102117,38,3,200632,7,99999,1021,3,1021161,1021162,1021166,0,0,1,1,0,23001,0,7,4,word_y033,0,1,50,0,0,6,水清沙幼，说的便是遥香的海滩,"[[0,8],[0,16]]"
102117,柏油路,1,102116,102118,38,3,200632,7,99999,1021,3,1021171,1021172,1021176,0,0,1,1,0,23001,0,7,4,word_y033,0,1,50,0,0,7,随着气温的升高，飘来了阵阵柏油味,"[[0,8],[0,16]]"
102118,自行车道,1,102117,102119,38,3,200632,7,99999,1021,3,1021181,1021182,1021186,0,0,1,1,0,23001,0,7,4,word_y033,0,1,50,0,0,8,绕城的自行车道，是专业赛道哦！,"[[0,8],[0,16]]"
102119,岔道,1,102118,102120,38,3,200632,7,99999,1021,3,1021191,1021192,1021196,0,0,1,1,0,23001,0,7,4,word_y033,0,1,50,0,0,9,赛道中途支出了一条分岔路，通往何处？,"[[0,8],[0,16]]"
102120,自行车店,1,102119,102211|202111,38,1,204863,7,99999,1021,3,1021201,1021202,1021206,0,0,1,1,0,24202,0,7,4,word_y033,0,1,50,0,0,10,只要战胜店主，就能获得24K自行车哦,"[[760004,14]]"
102211,吉花驿站,1,102120,102212,40,3,200632,8,99999,1022,3,1022111,1022112,1022116,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,1,四面环海的吉花岛更像是一个驿站,"[[0,8],[0,16]]"
102212,环形海风,1,102211,102213,40,3,200632,8,99999,1022,3,1022121,1022122,1022126,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,2,每日的不同时段，海风会从不同的方向吹来,"[[0,8],[0,16]]"
102213,花店,1,102212,102214,40,3,200632,8,99999,1022,3,1022131,1022132,1022136,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,3,由于有花店的存在，使得空气中的咸腥味大大减少,"[[0,8],[0,16]]"
102214,友好商店,1,102213,102215,40,3,200632,8,99999,1022,3,1022141,1022142,1022146,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,4,这间友好商店的店主竟然是个老人家,"[[0,8],[0,16]]"
102215,池塘,1,102214,102216,40,2,-204833,8,99999,1022,3,1022151,1022152,1022156,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,5,在一个环海的小岛上有一个淡水湖这可真让人惊讶,"[[0,8],[0,16]]"
102216,蛙叫,1,102215,102217,40,3,200632,8,99999,1022,3,1022161,1022162,1022166,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,6,水里难道会有野生的呱呱泡蛙？,"[[0,8],[0,16]]"
102217,石板路,1,102216,102218,40,3,200632,8,99999,1022,3,1022171,1022172,1022176,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,7,有条石板路连接了湖中心的灯塔,"[[0,8],[0,16]]"
102218,灯塔,1,102217,102219,40,3,200632,8,99999,1022,3,1022181,1022182,1022186,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,8,这座灯塔看起来没什么特别,"[[0,8],[0,16]]"
102219,高速出口,1,102218,102220,40,3,200632,8,99999,1022,3,1022191,1022192,1022196,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,9,30号公路的出口就在此处，小岛上的人都没出去过,"[[0,8],[0,16]]"
102220,老人的家,1,102219,102311|202211,40,1,204533,8,99999,1022,3,1022201,1022202,1022206,0,0,1,1,0,24203,0,8,4,word_y033,0,1,50,0,0,10,老人家里蕴藏了什么样的秘密呢？,"[[790005,14]]"
102311,霸道得抚,1,102220,102312,41,3,200632,8,99999,1023,3,1023111,1023112,1023116,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,1,“冰是坚硬的，我是坚强的”,"[[0,8],[0,16]]"
102312,寒气袭来,1,102311,102313,41,3,200632,8,99999,1023,3,1023121,1023122,1023126,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,2,一阵让人不适的寒风吹过，不知道是因为气温低的还是风大,"[[0,8],[0,16]]"
102313,凛冬,1,102312,102314,41,3,200632,8,99999,1023,3,1023131,1023132,1023136,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,3,一旦入夜，城里变人迹罕见，家家户户躲避严寒,"[[0,8],[0,16]]"
102314,民居,1,102313,102315,41,3,200632,8,99999,1023,3,1023141,1023142,1023146,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,4,所幸世上还是有好人，而且还有意外之喜哦~嘿嘿嘿,"[[0,8],[0,16]]"
102315,冰雪巨人,1,102314,102316,41,2,-204463,8,99999,1023,3,1023151,1023152,1023156,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,5,等等…那巨大的雪堆怎么会动？,"[[0,8],[0,16]]"
102316,得抚的霸气,1,102315,102317,41,3,200632,8,99999,1023,3,1023161,1023162,1023166,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,6,映雪市的得抚仿佛换了一个人似的！,"[[0,8],[0,16]]"
102317,破落的精灵中心,1,102316,102318,41,3,200632,8,99999,1023,3,1023171,1023172,1023176,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,7,传说笼罩在城市上空的寒气就是从精灵中心里泄露出来的,"[[0,8],[0,16]]"
102318,硕大的冰块,1,102317,102319,41,3,200632,8,99999,1023,3,1023181,1023182,1023186,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,8,一大块冰放在路中央，也没有人来管管？,"[[0,8],[0,16]]"
102319,不谢之树,1,102318,102320,41,3,200632,8,99999,1023,3,1023191,1023192,1023196,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,9,虽然整座城市被冰雪覆盖，但竟然还有一棵绿树？,"[[0,8],[0,16]]"
102320,映雪道馆,1,102319,102411|202311,41,1,204523,8,99999,1023,3,1023201,1023202,1023206,0,0,1,1,0,24203,0,8,4,word_y033,0,1,50,0,0,10,道馆就在眼前，去吧训练家！,"[[710005,14]]"
102411,野生原野区,1,102320,102412,42,3,200632,8,99999,1024,3,1024111,1024112,1024116,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,1,这里遍地都是野生的小精灵欸！,"[[0,8],[0,16]]"
102412,保护区迷宫,1,102411,102413,42,3,200632,8,99999,1024,3,1024121,1024122,1024126,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,2,整个保护区也实在是太大了点吧……,"[[0,8],[0,16]]"
102413,休憩处,1,102412,102414,42,3,200632,8,99999,1024,3,1024131,1024132,1024136,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,3,好不容易才从原野区走出来，实在累人,"[[0,8],[0,16]]"
102414,果园运输车,1,102413,102415,42,3,200632,8,99999,1024,3,1024141,1024142,1024146,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,4,嘟嘟响的车上好像载着好多好吃的呀,"[[0,8],[0,16]]"
102415,树果园,1,102414,102416,42,2,-204773,8,99999,1024,3,1024151,1024152,1024156,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,5,听园长说，树岛森林里的树果都是从这里移植过去的,"[[0,8],[0,16]]"
102416,果园小道,1,102415,102417,42,3,200632,8,99999,1024,3,1024161,1024162,1024166,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,6,走在树果园的小路上，能不能顺手拾起几个呢？,"[[0,8],[0,16]]"
102417,小精灵动物园,1,102416,102418,42,3,200632,8,99999,1024,3,1024171,1024172,1024176,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,7,这里的小精灵跟原野区相比，少了一分灵性,"[[0,8],[0,16]]"
102418,呆呆,1,102417,102419,42,3,200632,8,99999,1024,3,1024181,1024182,1024186,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,8,“你们好，我是园长呆呆兽”,"[[0,8],[0,16]]"
102419,园长的家,1,102418,102420,42,3,200632,8,99999,1024,3,1024191,1024192,1024196,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,9,园长的家看起来就好像一个小型的动物园,"[[0,8],[0,16]]"
102420,浅红道馆,1,102419,102511|202411,42,1,204513,8,99999,1024,3,1024201,1024202,1024206,0,0,1,1,0,24203,0,8,4,word_y033,0,1,50,0,0,10,道馆牌匾上写着——浅红是粉红丽华的颜色,"[[750005,14]]"
102511,未来,1,102420,102512,43,3,200632,8,99999,1025,3,1025111,1025112,1025116,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,1,这也许是一段新的征途的开端？,"[[0,8],[0,16]]"
102512,新家,1,102511,102513,43,3,200632,8,99999,1025,3,1025121,1025122,1025126,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,2,新房子，新生活，新历程。,"[[0,8],[0,16]]"
102513,秘钥,1,102512,102514,43,3,200632,8,99999,1025,3,1025131,1025132,1025136,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,3,小小的居室蕴藏着无限的可能,"[[0,8],[0,16]]"
102514,101号道路,1,102513,102515,43,3,200632,8,99999,1025,3,1025141,1025142,1025146,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,4,镇子里的道路只会通向一个地方,"[[0,8],[0,16]]"
102515,研究所,1,102514,102516,43,2,-204293,8,99999,1025,3,1025151,1025152,1025156,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,5,镇子的南部就是小田博士的研究所,"[[0,8],[0,16]]"
102516,小田博士,1,102515,102517,43,3,200632,8,99999,1025,3,1025161,1025162,1025166,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,6,总有人说小田博士是个奇怪的人,"[[0,8],[0,16]]"
102517,劲敌,1,102516,102518,43,3,200632,8,99999,1025,3,1025171,1025172,1025176,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,7,劲敌，就是小田博士的孩子的名字,"[[0,8],[0,16]]"
102518,天之元,1,102517,102519,43,3,200632,8,99999,1025,3,1025181,1025182,1025186,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,8,总得说来，这个小镇还真是个宜居的地方呢,"[[0,8],[0,16]]"
102519,未白港口,1,102518,102520,43,3,200632,8,99999,1025,3,1025191,1025192,1025196,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,9,除了101道路，这个废弃的港口以前也能通向远方,"[[0,8],[0,16]]"
102520,未白,1,102519,102611|202511,43,1,204893,8,99999,1025,3,1025201,1025202,1025206,0,0,1,1,0,24203,0,8,4,word_y033,0,1,50,0,0,10,未能被任何颜色染上之镇,"[[720005,14]]"
102611,磁悬浮列车,1,102520,102612,44,3,200632,8,99999,1026,3,1026111,1026112,1026116,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,1,列车异常平稳，以致于都不知道是否到站,"[[0,8],[0,16]]"
102612,车站,1,102611,102613,44,3,200632,8,99999,1026,3,1026121,1026122,1026126,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,2,这或许是见到过的最大的车站了,"[[0,8],[0,16]]"
102613,无人发电机,1,102612,102614,44,3,200632,8,99999,1026,3,1026131,1026132,1026136,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,3,列车开动的能力就来源于此,"[[0,8],[0,16]]"
102614,城市守卫,1,102613,102615,44,3,200632,8,99999,1026,3,1026141,1026142,1026146,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,4,想进入内城，必须通过守卫的考验,"[[0,8],[0,16]]"
102615,希鲁夫总部,1,102614,102616,44,2,-204233,8,99999,1026,3,1026151,1026152,1026156,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,5,这栋11层高的大楼占地之大让人吃惊,"[[0,8],[0,16]]"
102616,传送装置,1,102615,102617,44,3,200632,8,99999,1026,3,1026161,1026162,1026166,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,6,总部内的传送装置让大楼变成了巨大的迷宫,"[[0,8],[0,16]]"
102617,大楼安保,1,102616,102618,44,3,200632,8,99999,1026,3,1026171,1026172,1026176,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,7,这些面无表情的安保阻止了你继续前往更高的楼层,"[[0,8],[0,16]]"
102618,格斗道场,1,102617,102619,44,3,200632,8,99999,1026,3,1026181,1026182,1026186,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,8,在与金黄道馆的官方道馆对战中失利之后，只能退为道场,"[[0,8],[0,16]]"
102619,金色光辉,1,102618,102620,44,3,200632,8,99999,1026,3,1026191,1026192,1026196,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,9,“金黄是金色光辉的颜色”,"[[0,8],[0,16]]"
102620,金黄道馆,1,102619,102711|202611,44,1,204283,8,99999,1026,3,1026201,1026202,1026206,0,0,1,1,0,24203,0,8,4,word_y033,0,1,50,0,0,10,金黄道馆是利用传送装置连接的9个独立房间,"[[740005,14]]"
102711,对战金字塔,1,102620,102712,45,3,200632,8,99999,1027,3,1027111,1027112,1027116,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,1,曾经对战金字塔停留在了尼比城外，不知下次是何时呢,"[[0,8],[0,16]]"
102712,华丽大赛会场,1,102711,102713,45,3,200632,8,99999,1027,3,1027121,1027122,1027126,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,2,虽然对战金字塔不复存在，但是训练家依旧可以参加华丽大赛,"[[0,8],[0,16]]"
102713,遗迹,1,102712,102714,45,3,200632,8,99999,1027,3,1027131,1027132,1027136,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,3,城外不远处，散落着很多化石与机械遗迹,"[[0,8],[0,16]]"
102714,售票处,1,102713,102715,45,3,200632,8,99999,1027,3,1027141,1027142,1027146,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,4,50元一张的博物馆门票是否物有所值？,"[[0,8],[0,16]]"
102715,科学博物馆,1,102714,102716,45,2,-204823,8,99999,1027,3,1027151,1027152,1027156,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,5,虽说是博物馆，但是藏品总感觉差点意思,"[[0,8],[0,16]]"
102716,主展厅,1,102715,102717,45,3,200632,8,99999,1027,3,1027161,1027162,1027166,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,6,在这里展出的都是一些历史遗物哦,"[[0,8],[0,16]]"
102717,航天飞机,1,102716,102718,45,3,200632,8,99999,1027,3,1027171,1027172,1027176,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,7,这可是哥伦比亚号！,"[[0,8],[0,16]]"
102718,化石,1,102717,102719,45,3,200632,8,99999,1027,3,1027181,1027182,1027186,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,8,一些不知名的化石布满整个展厅,"[[0,8],[0,16]]"
102719,博物馆后门,1,102718,102720,45,3,200632,8,99999,1027,3,1027191,1027192,1027196,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,9,一道阴暗的小门里，隐藏着复活的秘密,"[[0,8],[0,16]]"
102720,尼比道馆,1,102719,102811|202711,45,1,204223,8,99999,1027,3,1027201,1027202,1027206,0,0,1,1,0,24203,0,8,4,word_y033,0,1,50,0,0,10,没想到在这里小智会遇见老朋友哦！,"[[730005,14]]"
102811,华蓝洞窟,1,102720,102812,47,3,200632,8,99999,1028,3,1028111,1028112,1028116,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,1,也被称作未知迷宫，住着强大得可怕的小精灵,"[[0,8],[0,16]]"
102812,超梦踪迹,1,102811,102813,47,3,200632,8,99999,1028,3,1028121,1028122,1028126,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,2,嘘……那是野生的超梦么？,"[[0,8],[0,16]]"
102813,坍塌的洞窟,1,102812,102814,47,3,200632,8,99999,1028,3,1028131,1028132,1028136,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,3,自从华蓝洞窟坍塌之后，超梦就再度消失在人们视野中,"[[0,8],[0,16]]"
102814,百万自行车,1,102813,102815,47,3,200632,8,99999,1028,3,1028141,1028142,1028146,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,4,要获得这辆限量版自行车，只能通过兑换券交换哦,"[[0,8],[0,16]]"
102815,被盗的屋子,1,102814,102816,47,2,-204783,8,99999,1028,3,1028151,1028152,1028156,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,5,凌乱的房间昭示着火箭队的罪证,"[[0,8],[0,16]]"
102816,屋外河道,1,102815,102817,47,3,200632,8,99999,1028,3,1028161,1028162,1028166,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,6,流水潺潺，说起来真是个美丽的地方呢,"[[0,8],[0,16]]"
102817,华蓝牌匾,1,102816,102818,47,3,200632,8,99999,1028,3,1028171,1028172,1028176,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,7,“华蓝是水色神秘的颜色”,"[[0,8],[0,16]]"
102818,水上平台,1,102817,102819,47,3,200632,8,99999,1028,3,1028181,1028182,1028186,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,8,在这个类似室内游泳馆的建筑内，竟然设立了水上平台,"[[0,8],[0,16]]"
102819,谜题,1,102818,102820,47,3,200632,8,99999,1028,3,1028191,1028192,1028196,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,9,进行道馆战斗前，竟然还要通过谜题考验？！,"[[0,8],[0,16]]"
102820,华蓝道馆,1,102819,102911|202811,47,1,204843,8,99999,1028,3,1028201,1028202,1028206,0,0,1,1,0,24203,0,8,4,word_y033,0,1,50,0,0,10,在这里小智再一次遇见老朋友！,"[[770005,14]]"
102911,橙花,1,102820,102912,49,3,200632,8,99999,1029,3,1029111,1029112,1029116,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,1,很久之前，橙华实际叫橙花，取“橙色的花朵”之意,"[[0,8],[0,16]]"
102912,橙华广场,1,102911,102913,49,3,200632,8,99999,1029,3,1029121,1029122,1029126,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,2,在这个广场上，能够充分体现人与自然的交融,"[[0,8],[0,16]]"
102913,友好商店,1,102912,102914,49,3,200632,8,99999,1029,3,1029131,1029132,1029136,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,3,这是大陆诸多友好商店连锁中的一家,"[[0,8],[0,16]]"
102914,陨石坑,1,102913,102915,49,3,200632,8,99999,1029,3,1029141,1029142,1029146,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,4,这个大洞窟的形成是源自于陨石降落,"[[0,8],[0,16]]"
102915,流星瀑布,1,102914,102916,49,2,-204453,8,99999,1029,3,1029151,1029152,1029156,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,5,在洞窟内部，有一道瀑布，因此命名为流星瀑布,"[[0,8],[0,16]]"
102916,陨石,1,102915,102917,49,3,200632,8,99999,1029,3,1029161,1029162,1029166,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,6,火岩队把陨石偷走了！快去追回来！,"[[0,8],[0,16]]"
102917,烟突山,1,102916,102918,49,3,200632,8,99999,1029,3,1029171,1029172,1029176,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,7,烟突山是一座休眠火山,"[[0,8],[0,16]]"
102918,灰,1,102917,102919,49,3,200632,8,99999,1029,3,1029181,1029182,1029186,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,8,漫天的火山灰让人呛不过气来，火岩队在哪儿呢,"[[0,8],[0,16]]"
102919,火山复发,1,102918,102920,49,3,200632,8,99999,1029,3,1029191,1029192,1029196,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,9,火岩队竟然想让火山恢复活动？快阻止他们,"[[0,8],[0,16]]"
102920,橙华道馆,1,102919,103011|202911,49,1,204853,8,99999,1029,3,1029201,1029202,1029206,0,0,1,1,0,24203,0,8,4,word_y033,0,1,50,0,0,10,馆长是主角的父亲，也是没谁了~,"[[780005,14]]"
103011,山野,1,102920,103012,51,3,200632,8,99999,1030,3,1030111,1030112,1030116,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,1,这荒山野岭的，会出现什么小精灵？,"[[0,8],[0,16]]"
103012,紫荆山道,1,103011,103013,51,3,200632,8,99999,1030,3,1030121,1030122,1030126,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,2,窄窄的山道两侧布满紫荆花,"[[0,8],[0,16]]"
103013,花瓣雨,1,103012,103014,51,3,200632,8,99999,1030,3,1030131,1030132,1030136,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,3,一阵风吹过，漫山遍野的花瓣飘落,"[[0,8],[0,16]]"
103014,破败的紫荆花,1,103013,103015,51,3,200632,8,99999,1030,3,1030141,1030142,1030146,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,4,失去花瓣之后的紫荆分外萧条,"[[0,8],[0,16]]"
103015,剑锋,1,103014,103016,51,2,-204503,8,99999,1030,3,1030151,1030152,1030156,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,5,紫荆山整体平缓，但是中间却有一座擎天山峰,"[[0,8],[0,16]]"
103016,天国摇篮,1,103015,103017,51,3,200632,8,99999,1030,3,1030161,1030162,1030166,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,6,有人曾经说在这里看见过创世神,"[[0,8],[0,16]]"
103017,天路,1,103016,103018,51,3,200632,8,99999,1030,3,1030171,1030172,1030176,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,7,擎天山峰的楼梯通往何处？,"[[0,8],[0,16]]"
103018,紫荆老人,1,103017,103019,51,3,200632,8,99999,1030,3,1030181,1030182,1030186,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,8,老人自称紫荆百事通，该不该相信他呢？,"[[0,8],[0,16]]"
103019,山门,1,103018,103020,51,3,200632,8,99999,1030,3,1030191,1030192,1030196,0,0,1,1,0,23001,0,8,4,word_y033,0,1,50,0,0,9,一路跋涉到山顶，见到了一个无人把守的寨门,"[[0,8],[0,16]]"
103020,紫荆寨,1,103019,103111|203011,51,1,204813,8,99999,1030,3,1030201,1030202,1030206,0,0,1,1,0,24203,0,8,4,word_y033,0,1,50,0,0,10,传言战胜了寨主会获得至美的紫荆花,"[[760005,14]]"
103111,全民武斗,1,103020,103112,53,3,200632,12,99999,1031,3,1031111,1031112,1031116,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,1,武斗镇，这个名字听起来就来者不善啊,"[[0,8],[0,16]]"
103112,武斗码头,1,103111,103113,53,3,200632,12,99999,1031,3,1031121,1031122,1031126,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,2,其实武斗镇只是一个小岛，因此也会有码头啦,"[[0,8],[0,16]]"
103113,码头商店,1,103112,103114,53,3,200632,12,99999,1031,3,1031131,1031132,1031136,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,3,跟别的城镇不一样，武斗镇并没有友好商店,"[[0,8],[0,16]]"
103114,106水道,1,103113,103115,53,3,200632,12,99999,1031,3,1031141,1031142,1031146,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,4,武斗镇位于106水道与107水道之间，相当于中继站啦,"[[0,8],[0,16]]"
103115,石之洞窟,1,103114,103116,53,2,-204483,12,99999,1031,3,1031151,1031152,1031156,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,5,石之洞窟位于106水道，在这里可以收集稀有石头哦,"[[0,8],[0,16]]"
103116,武斗集会处,1,103115,103117,53,3,200632,12,99999,1031,3,1031161,1031162,1031166,0,0,1,1,0,23001,0,12,6,word_y033,0,1,50,0,0,6,从106水道出来往下走，便会来到集会处,"[[0,8],[0,16]]"
